vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.4225006103515625,66,136,165,4096.205521464348,24.825488008874835

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[71,8]","[95,8]",24.656854152679443,BRANCH,BRANCH
2,"[71,8]","[25,20]",51.62741661071777,BRANCH,BRANCH
3,"[71,8]","[79,37]",31.313708305358887,BRANCH,BRANCH
4,"[95,8]","[121,14]",27.485281229019165,BRANCH,BRANCH
5,"[95,8]","[87,35]",28.899494767189026,BRANCH,BRANCH
6,"[121,14]","[120,31]",16.41421353816986,BRANCH,BRANCH
7,"[175,16]","[121,14]",63.79898953437805,TIP,BRANCH
8,"[226,14]","[233,14]",6.0,BRANCH,BRANCH
9,"[226,14]","[190,43]",50.5269113779068,BRANCH,BRANCH
10,"[216,1]","[226,14]",16.313708305358887,TIP,BRANCH
11,"[254,0]","[233,14]",26.97056245803833,TIP,BRANCH
12,"[253,56]","[233,14]",50.69848430156708,TIP,BRANCH
13,"[3,39]","[25,20]",30.041630148887634,TIP,BRANCH
14,"[25,20]","[32,33]",14.899494767189026,BRANCH,BRANCH
15,"[135,44]","[120,31]",19.38477599620819,TIP,BRANCH
16,"[120,31]","[115,36]",6.656854152679443,BRANCH,BRANCH
17,"[32,33]","[24,58]",27.899494767189026,BRANCH,BRANCH
18,"[32,33]","[52,51]",27.213203072547913,BRANCH,BRANCH
19,"[87,35]","[79,37]",7.828427076339722,BRANCH,BRANCH
20,"[87,35]","[115,36]",27.0,BRANCH,BRANCH
21,"[115,36]","[110,68]",33.071067690849304,BRANCH,BRANCH
22,"[79,37]","[61,55]",26.38477599620819,BRANCH,BRANCH
23,"[171,30]","[161,40]",14.899494767189026,TIP,BRANCH
24,"[161,40]","[148,72]",36.38477599620819,BRANCH,BRANCH
25,"[154,34]","[161,40]",8.071067690849304,TIP,BRANCH
26,"[188,42]","[190,43]",1.4142135381698608,TIP,BRANCH
27,"[190,47]","[190,43]",3.0,TIP,BRANCH
28,"[500,1]","[481,45]",51.455843687057495,TIP,BRANCH
29,"[467,49]","[481,45]",14.656854152679443,TIP,BRANCH
30,"[52,51]","[61,55]",9.656854152679443,BRANCH,BRANCH
31,"[52,51]","[24,58]",29.485281229019165,BRANCH,BRANCH
32,"[61,55]","[61,70]",14.0,BRANCH,BRANCH
33,"[24,58]","[18,88]",31.899494767189026,BRANCH,BRANCH
34,"[110,68]","[95,76]",16.899494767189026,BRANCH,BRANCH
35,"[110,68]","[131,99]",39.455843687057495,BRANCH,BRANCH
36,"[290,53]","[302,68]",19.55634891986847,TIP,BRANCH
37,"[302,68]","[366,137]",100.36753106117249,BRANCH,BRANCH
38,"[302,68]","[268,142]",88.42640614509583,BRANCH,BRANCH
39,"[61,70]","[60,74]",3.0,BRANCH,BRANCH
40,"[61,70]","[95,76]",35.071067690849304,BRANCH,BRANCH
41,"[142,54]","[148,72]",25.14213538169861,TIP,BRANCH
42,"[148,72]","[131,99]",36.55634891986847,BRANCH,BRANCH
43,"[60,74]","[18,88]",46.79898953437805,BRANCH,BRANCH
44,"[60,74]","[57,88]",14.242640614509583,BRANCH,BRANCH
45,"[228,67]","[228,75]",7.0,TIP,BRANCH
46,"[145,162]","[228,75]",143.1248904466629,TIP,BRANCH
47,"[95,76]","[76,129]",59.870057225227356,BRANCH,BRANCH
48,"[18,88]","[21,121]",33.24264061450958,BRANCH,BRANCH
49,"[57,88]","[24,121]",46.25483322143555,BRANCH,BRANCH
