vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.16424560546875,50,165,155,3356.2745012044907,21.653383878738648

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[195,3]","[178,4]",17.242640614509583,TIP,BRANCH
2,"[178,4]","[171,32]",29.899494767189026,BRANCH,BRANCH
3,"[170,0]","[178,4]",8.242640614509583,TIP,BRANCH
4,"[249,1]","[219,13]",34.55634891986847,TIP,BRANCH
5,"[194,19]","[219,13]",26.485281229019165,TIP,BRANCH
6,"[219,13]","[276,76]",89.71067690849304,BRANCH,BRANCH
7,"[171,32]","[167,34]",3.8284270763397217,BRANCH,BRANCH
8,"[209,56]","[171,32]",50.62741661071777,TIP,BRANCH
9,"[167,34]","[157,45]",16.485281229019165,BRANCH,BRANCH
10,"[160,20]","[167,34]",20.313708305358887,TIP,BRANCH
11,"[156,47]","[157,45]",1.4142135381698608,TIP,BRANCH
12,"[157,45]","[120,56]",40.97056245803833,BRANCH,BRANCH
13,"[346,46]","[346,53]",6.0,TIP,BRANCH
14,"[350,52]","[346,53]",3.414213538169861,TIP,BRANCH
15,"[345,64]","[346,53]",12.071067690849304,TIP,BRANCH
16,"[9,71]","[120,56]",117.87005722522736,TIP,BRANCH
17,"[120,56]","[135,69]",20.14213538169861,BRANCH,BRANCH
18,"[135,69]","[150,71]",14.828427076339722,BRANCH,BRANCH
19,"[135,69]","[139,85]",17.242640614509583,BRANCH,BRANCH
20,"[155,68]","[150,71]",4.828427076339722,TIP,BRANCH
21,"[150,71]","[139,85]",20.313708305358887,BRANCH,BRANCH
22,"[276,76]","[295,77]",19.242640614509583,BRANCH,BRANCH
23,"[280,105]","[276,76]",30.485281229019165,TIP,BRANCH
24,"[300,77]","[295,77]",4.0,TIP,BRANCH
25,"[299,86]","[295,77]",9.656854152679443,TIP,BRANCH
26,"[139,85]","[138,94]",8.41421353816986,BRANCH,BRANCH
27,"[206,88]","[201,87]",4.414213538169861,TIP,BRANCH
28,"[194,105]","[201,87]",19.899494767189026,TIP,BRANCH
29,"[200,85]","[201,87]",1.0,TIP,BRANCH
30,"[104,78]","[100,89]",11.656854152679443,TIP,BRANCH
31,"[100,89]","[79,103]",25.38477599620819,BRANCH,BRANCH
32,"[100,89]","[105,91]",4.414213538169861,BRANCH,BRANCH
33,"[132,96]","[105,91]",28.899494767189026,TIP,BRANCH
34,"[110,124]","[105,91]",34.071067690849304,TIP,BRANCH
35,"[142,95]","[138,94]",3.414213538169861,TIP,BRANCH
36,"[136,94]","[138,94]",1.0,TIP,BRANCH
37,"[79,103]","[65,106]",14.242640614509583,BRANCH,BRANCH
38,"[79,103]","[74,120]",18.656854152679443,BRANCH,BRANCH
39,"[65,106]","[50,107]",14.41421353816986,BRANCH,BRANCH
40,"[65,106]","[74,120]",16.727921843528748,BRANCH,BRANCH
41,"[50,107]","[14,171]",79.66904675960541,BRANCH,BRANCH
42,"[11,94]","[50,107]",43.79898953437805,TIP,BRANCH
43,"[74,120]","[72,137]",16.82842707633972,BRANCH,BRANCH
44,"[131,117]","[149,123]",19.485281229019165,TIP,BRANCH
45,"[150,125]","[149,123]",1.4142135381698608,TIP,BRANCH
46,"[72,137]","[83,149]",16.727921843528748,BRANCH,BRANCH
47,"[72,137]","[43,197]",80.32590091228485,BRANCH,BRANCH
48,"[97,130]","[98,140]",9.41421353816986,TIP,BRANCH
49,"[143,170]","[98,140]",56.426406145095825,TIP,BRANCH
50,"[98,140]","[83,149]",17.313708305358887,BRANCH,BRANCH
51,"[87,173]","[83,149]",24.656854152679443,TIP,BRANCH
52,"[20,174]","[14,171]",6.2426406145095825,TIP,BRANCH
53,"[11,180]","[14,171]",8.828427076339722,TIP,BRANCH
54,"[54,194]","[54,196]",1.0,TIP,BRANCH
55,"[54,196]","[53,224]",42.041630148887634,BRANCH,BRANCH
56,"[54,196]","[43,197]",10.0,BRANCH,BRANCH
57,"[43,197]","[44,211]",14.242640614509583,BRANCH,BRANCH
58,"[44,211]","[32,212]",11.41421353816986,BRANCH,BRANCH
59,"[44,211]","[53,224]",16.899494767189026,BRANCH,BRANCH
60,"[16,203]","[32,212]",18.727921843528748,TIP,BRANCH
61,"[34,215]","[32,212]",2.8284270763397217,TIP,BRANCH
62,"[72,244]","[53,224]",30.38477599620819,TIP,BRANCH
63,"[127,257]","[126,266]",8.41421353816986,TIP,BRANCH
64,"[136,266]","[126,266]",9.0,TIP,BRANCH
65,"[124,266]","[126,266]",1.0,TIP,BRANCH
66,"[198,261]","[213,267]",16.485281229019165,TIP,BRANCH
67,"[216,261]","[213,267]",5.828427076339722,TIP,BRANCH
68,"[213,267]","[245,286]",40.21320307254791,BRANCH,BRANCH
69,"[248,284]","[245,286]",2.8284270763397217,TIP,BRANCH
70,"[250,293]","[245,286]",8.071067690849304,TIP,BRANCH
71,"[71,329]","[59,305]",29.97056245803833,TIP,BRANCH
72,"[59,305]","[53,309]",6.2426406145095825,BRANCH,BRANCH
73,"[53,309]","[53,314]",4.0,BRANCH,BRANCH
74,"[0,262]","[53,309]",74.56854152679443,TIP,BRANCH
75,"[55,314]","[53,314]",1.0,TIP,BRANCH
76,"[53,314]","[48,319]",6.2426406145095825,BRANCH,BRANCH
77,"[370,330]","[381,318]",17.313708305358887,TIP,BRANCH
78,"[379,316]","[381,318]",1.4142135381698608,TIP,BRANCH
79,"[384,316]","[381,318]",2.414213538169861,TIP,BRANCH
80,"[36,323]","[48,319]",12.656854152679443,TIP,BRANCH
81,"[47,326]","[48,319]",6.414213538169861,TIP,BRANCH
82,"[361,338]","[354,341]",7.2426406145095825,TIP,BRANCH
83,"[358,320]","[354,341]",26.14213538169861,TIP,BRANCH
84,"[358,366]","[354,341]",25.656854152679443,TIP,BRANCH
85,"[10,371]","[18,378]",11.071067690849304,TIP,BRANCH
86,"[18,380]","[18,378]",1.0,TIP,BRANCH
87,"[20,375]","[18,378]",2.414213538169861,TIP,BRANCH
88,"[314,380]","[313,382]",1.4142135381698608,TIP,BRANCH
89,"[301,385]","[313,382]",13.071067690849304,TIP,BRANCH
90,"[313,382]","[353,464]",103.15432798862457,BRANCH,BRANCH
91,"[414,401]","[422,438]",39.31370830535889,TIP,BRANCH
92,"[432,440]","[422,438]",9.828427076339722,TIP,BRANCH
93,"[422,438]","[378,459]",51.28427076339722,BRANCH,BRANCH
94,"[69,476]","[20,444]",63.012192606925964,TIP,BRANCH
95,"[18,447]","[20,444]",2.414213538169861,TIP,BRANCH
96,"[378,459]","[353,464]",26.071067690849304,BRANCH,BRANCH
97,"[381,470]","[378,459]",10.828427076339722,TIP,BRANCH
98,"[353,464]","[277,481]",84.94112491607666,BRANCH,BRANCH
99,"[148,466]","[126,475]",24.727921843528748,TIP,BRANCH
100,"[126,475]","[121,491]",17.071067690849304,BRANCH,BRANCH
101,"[125,472]","[126,475]",2.0,TIP,BRANCH
102,"[254,450]","[275,480]",37.69848430156708,TIP,BRANCH
103,"[275,480]","[277,487]",29.313708305358887,BRANCH,BRANCH
104,"[275,480]","[277,481]",1.0,BRANCH,BRANCH
105,"[277,481]","[277,487]",5.0,BRANCH,BRANCH
106,"[285,508]","[277,487]",23.313708305358887,TIP,BRANCH
107,"[116,491]","[121,491]",4.0,TIP,BRANCH
108,"[133,510]","[121,491]",23.55634891986847,TIP,BRANCH
109,"[378,0]","[370,21]",25.14213538169861,TIP,TIP
110,"[405,3]","[398,22]",31.656854152679443,TIP,TIP
