vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.85394287109375,81,153,197,5396.057457327843,27.39115460572509

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[343,11]","[399,11]",55.82842707633972,BRANCH,BRANCH
2,"[343,11]","[312,20]",35.79898953437805,BRANCH,BRANCH
3,"[343,11]","[352,66]",62.28427076339722,BRANCH,BRANCH
4,"[399,11]","[447,48]",78.66904675960541,BRANCH,BRANCH
5,"[404,8]","[399,11]",4.828427076339722,TIP,BRANCH
6,"[122,2]","[123,15]",13.242640614509583,TIP,BRANCH
7,"[127,16]","[123,15]",3.414213538169861,TIP,BRANCH
8,"[112,31]","[123,15]",19.14213538169861,TIP,BRANCH
9,"[312,20]","[312,23]",2.0,BRANCH,BRANCH
10,"[295,1]","[312,20]",28.14213538169861,TIP,BRANCH
11,"[321,30]","[312,23]",10.899494767189026,TIP,BRANCH
12,"[312,23]","[281,29]",32.899494767189026,BRANCH,BRANCH
13,"[445,25]","[481,55]",93.62741661071777,BRANCH,BRANCH
14,"[421,20]","[445,25]",25.071067690849304,TIP,BRANCH
15,"[445,25]","[447,48]",22.41421353816986,BRANCH,BRANCH
16,"[275,17]","[281,29]",13.071067690849304,TIP,BRANCH
17,"[225,0]","[281,29]",92.5979790687561,TIP,BRANCH
18,"[447,48]","[481,55]",36.071067690849304,BRANCH,BRANCH
19,"[481,55]","[482,84]",28.41421353816986,BRANCH,BRANCH
20,"[361,33]","[370,57]",26.727921843528748,TIP,BRANCH
21,"[370,57]","[409,82]",49.5269113779068,BRANCH,BRANCH
22,"[370,57]","[352,66]",20.727921843528748,BRANCH,BRANCH
23,"[352,66]","[349,74]",8.242640614509583,BRANCH,BRANCH
24,"[349,74]","[306,103]",62.79898953437805,BRANCH,BRANCH
25,"[349,74]","[353,125]",52.485281229019165,BRANCH,BRANCH
26,"[409,82]","[420,102]",30.97056245803833,BRANCH,BRANCH
27,"[409,82]","[399,95]",15.727921843528748,BRANCH,BRANCH
28,"[503,92]","[482,84]",23.313708305358887,TIP,BRANCH
29,"[482,84]","[474,105]",23.899494767189026,BRANCH,BRANCH
30,"[379,88]","[399,95]",21.899494767189026,TIP,BRANCH
31,"[399,95]","[399,100]",4.0,BRANCH,BRANCH
32,"[399,100]","[420,102]",20.82842707633972,BRANCH,BRANCH
33,"[399,100]","[385,127]",32.38477599620819,BRANCH,BRANCH
34,"[420,102]","[425,113]",12.071067690849304,BRANCH,BRANCH
35,"[306,103]","[290,107]",16.656854152679443,BRANCH,BRANCH
36,"[306,103]","[325,118]",26.14213538169861,BRANCH,BRANCH
37,"[474,105]","[425,113]",51.31370830535889,BRANCH,BRANCH
38,"[474,105]","[474,110]",4.0,BRANCH,BRANCH
39,"[270,101]","[290,107]",27.79898953437805,TIP,BRANCH
40,"[290,107]","[276,133]",32.72792184352875,BRANCH,BRANCH
41,"[474,110]","[458,135]",31.213203072547913,BRANCH,BRANCH
42,"[474,110]","[482,149]",42.55634891986847,BRANCH,BRANCH
43,"[425,113]","[423,129]",15.828427076339722,BRANCH,BRANCH
44,"[332,114]","[325,118]",7.656854152679443,TIP,BRANCH
45,"[329,124]","[325,118]",6.656854152679443,TIP,BRANCH
46,"[353,125]","[385,127]",32.65685415267944,BRANCH,BRANCH
47,"[353,125]","[273,157]",95.49747383594513,BRANCH,BRANCH
48,"[385,127]","[391,134]",9.071067690849304,BRANCH,BRANCH
49,"[423,129]","[391,134]",33.071067690849304,BRANCH,BRANCH
50,"[423,129]","[458,135]",36.071067690849304,BRANCH,BRANCH
51,"[265,117]","[276,133]",22.14213538169861,TIP,BRANCH
52,"[276,133]","[273,157]",24.242640614509583,BRANCH,BRANCH
53,"[391,134]","[391,141]",6.0,BRANCH,BRANCH
54,"[458,135]","[482,149]",31.14213538169861,BRANCH,BRANCH
55,"[397,150]","[391,141]",11.071067690849304,TIP,BRANCH
56,"[391,141]","[384,171]",39.69848430156708,BRANCH,BRANCH
57,"[482,149]","[491,180]",33.72792184352875,BRANCH,BRANCH
58,"[51,128]","[57,151]",24.485281229019165,TIP,BRANCH
59,"[71,152]","[57,151]",13.41421353816986,TIP,BRANCH
60,"[0,225]","[57,151]",100.1248904466629,TIP,BRANCH
61,"[269,176]","[273,157]",26.14213538169861,TIP,BRANCH
62,"[394,165]","[384,171]",12.071067690849304,TIP,BRANCH
63,"[384,171]","[402,200]",44.38477599620819,BRANCH,BRANCH
64,"[510,192]","[491,180]",22.97056245803833,TIP,BRANCH
65,"[491,180]","[467,192]",28.55634891986847,BRANCH,BRANCH
66,"[434,164]","[426,183]",21.899494767189026,TIP,BRANCH
67,"[426,183]","[467,192]",43.72792184352875,BRANCH,BRANCH
68,"[426,183]","[402,200]",30.627416610717773,BRANCH,BRANCH
69,"[464,202]","[467,192]",10.242640614509583,TIP,BRANCH
70,"[402,200]","[396,224]",25.485281229019165,BRANCH,BRANCH
71,"[338,204]","[333,209]",7.2426406145095825,TIP,BRANCH
72,"[327,210]","[333,209]",5.414213538169861,TIP,BRANCH
73,"[333,209]","[344,245]",39.55634891986847,BRANCH,BRANCH
74,"[195,206]","[166,218]",32.97056245803833,TIP,BRANCH
75,"[155,201]","[166,218]",21.14213538169861,TIP,BRANCH
76,"[166,218]","[171,239]",22.071067690849304,BRANCH,BRANCH
77,"[243,186]","[220,222]",45.69848430156708,TIP,BRANCH
78,"[220,222]","[171,239]",55.041630148887634,BRANCH,BRANCH
79,"[220,222]","[230,242]",22.727921843528748,BRANCH,BRANCH
80,"[353,203]","[396,224]",51.28427076339722,TIP,BRANCH
81,"[396,224]","[425,238]",34.97056245803833,BRANCH,BRANCH
82,"[371,235]","[370,237]",1.4142135381698608,TIP,BRANCH
83,"[370,237]","[344,245]",28.313708305358887,BRANCH,BRANCH
84,"[425,238]","[429,238]",3.0,BRANCH,BRANCH
85,"[425,238]","[398,259]",36.041630148887634,BRANCH,BRANCH
86,"[429,238]","[433,273]",38.14213538169861,BRANCH,BRANCH
87,"[453,215]","[429,238]",34.455843687057495,TIP,BRANCH
88,"[171,239]","[156,286]",51.79898953437805,BRANCH,BRANCH
89,"[230,242]","[234,243]",3.414213538169861,BRANCH,BRANCH
90,"[228,242]","[230,242]",1.0,TIP,BRANCH
91,"[255,234]","[234,243]",23.727921843528748,TIP,BRANCH
92,"[234,243]","[232,265]",21.82842707633972,BRANCH,BRANCH
93,"[278,233]","[275,243]",9.828427076339722,TIP,BRANCH
94,"[265,249]","[275,243]",11.071067690849304,TIP,BRANCH
95,"[275,243]","[276,274]",30.0,BRANCH,BRANCH
96,"[344,245]","[318,268]",35.11269783973694,BRANCH,BRANCH
97,"[383,244]","[398,259]",28.313708305358887,TIP,BRANCH
98,"[400,265]","[398,259]",5.828427076339722,TIP,BRANCH
99,"[312,220]","[308,262]",43.485281229019165,TIP,BRANCH
100,"[308,262]","[318,268]",11.485281229019165,BRANCH,BRANCH
101,"[308,262]","[310,277]",16.071067690849304,BRANCH,BRANCH
102,"[254,258]","[232,265]",23.899494767189026,TIP,BRANCH
103,"[232,265]","[261,301]",121.39696860313416,BRANCH,BRANCH
104,"[318,268]","[310,277]",11.899494767189026,BRANCH,BRANCH
105,"[453,282]","[433,273]",23.55634891986847,TIP,BRANCH
106,"[433,273]","[418,291]",24.97056245803833,BRANCH,BRANCH
107,"[276,274]","[289,286]",16.97056245803833,BRANCH,BRANCH
108,"[271,278]","[276,274]",5.656854152679443,TIP,BRANCH
109,"[310,277]","[309,284]",6.414213538169861,BRANCH,BRANCH
110,"[309,284]","[289,286]",19.82842707633972,BRANCH,BRANCH
111,"[320,293]","[309,284]",13.313708305358887,TIP,BRANCH
112,"[171,288]","[156,286]",14.828427076339722,TIP,BRANCH
113,"[136,314]","[156,286]",36.455843687057495,TIP,BRANCH
114,"[289,286]","[261,301]",36.38477599620819,BRANCH,BRANCH
115,"[405,279]","[418,291]",18.727921843528748,TIP,BRANCH
116,"[418,291]","[439,313]",36.72792184352875,BRANCH,BRANCH
117,"[344,292]","[343,294]",1.4142135381698608,TIP,BRANCH
118,"[343,294]","[359,300]",17.485281229019165,BRANCH,BRANCH
119,"[343,294]","[336,305]",12.485281229019165,BRANCH,BRANCH
120,"[376,295]","[359,300]",18.899494767189026,TIP,BRANCH
121,"[352,317]","[359,300]",18.899494767189026,TIP,BRANCH
122,"[261,299]","[261,301]",1.0,TIP,BRANCH
123,"[334,304]","[336,305]",1.4142135381698608,TIP,BRANCH
124,"[335,307]","[336,305]",1.4142135381698608,TIP,BRANCH
125,"[427,339]","[439,313]",29.97056245803833,TIP,BRANCH
126,"[439,313]","[479,315]",46.72792184352875,BRANCH,BRANCH
127,"[479,315]","[479,317]",111.32590091228485,BRANCH,PATH
128,"[310,329]","[319,328]",8.41421353816986,TIP,BRANCH
129,"[319,328]","[320,340]",11.41421353816986,BRANCH,BRANCH
130,"[321,323]","[319,328]",4.414213538169861,TIP,BRANCH
131,"[61,304]","[69,335]",34.14213538169861,TIP,BRANCH
132,"[69,335]","[186,355]",125.11269783973694,BRANCH,BRANCH
133,"[42,345]","[69,335]",33.38477599620819,TIP,BRANCH
134,"[346,328]","[341,337]",10.071067690849304,TIP,BRANCH
135,"[341,337]","[320,340]",21.242640614509583,BRANCH,BRANCH
136,"[341,337]","[353,343]",14.071067690849304,BRANCH,BRANCH
137,"[300,377]","[320,340]",45.870057225227356,TIP,BRANCH
138,"[387,311]","[365,342]",39.11269783973694,TIP,BRANCH
139,"[365,342]","[353,343]",11.41421353816986,BRANCH,BRANCH
140,"[365,342]","[365,357]",14.828427076339722,BRANCH,BRANCH
