vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
2.1381378173828125,98,160,226,6262.505284309387,27.710200373050387

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[310,0]","[303,4]",7.656854152679443,TIP,BRANCH
2,"[300,18]","[303,4]",14.242640614509583,TIP,BRANCH
3,"[375,1]","[387,11]",15.727921843528748,TIP,BRANCH
4,"[387,11]","[391,11]",3.0,BRANCH,BRANCH
5,"[387,11]","[377,31]",22.727921843528748,BRANCH,BRANCH
6,"[406,0]","[391,11]",18.14213538169861,TIP,BRANCH
7,"[391,11]","[462,56]",105.84061968326569,BRANCH,BRANCH
8,"[377,31]","[365,71]",63.18376553058624,BRANCH,BRANCH
9,"[377,31]","[388,62]",34.55634891986847,BRANCH,BRANCH
10,"[300,31]","[299,34]",2.414213538169861,TIP,BRANCH
11,"[242,49]","[299,34]",62.21320307254791,TIP,BRANCH
12,"[299,34]","[299,75]",44.14213538169861,BRANCH,BRANCH
13,"[420,35]","[416,54]",20.242640614509583,TIP,BRANCH
14,"[416,54]","[449,67]",37.38477599620819,BRANCH,BRANCH
15,"[416,54]","[394,62]",24.313708305358887,BRANCH,BRANCH
16,"[462,56]","[467,56]",4.0,BRANCH,BRANCH
17,"[462,56]","[449,67]",16.14213538169861,BRANCH,BRANCH
18,"[467,56]","[487,133]",97.01219260692596,BRANCH,BRANCH
19,"[488,0]","[467,56]",85.66904675960541,TIP,BRANCH
20,"[388,62]","[394,62]",5.0,BRANCH,BRANCH
21,"[388,62]","[365,71]",25.313708305358887,BRANCH,BRANCH
22,"[394,62]","[401,84]",23.899494767189026,BRANCH,BRANCH
23,"[449,67]","[447,81]",13.828427076339722,BRANCH,BRANCH
24,"[365,71]","[361,77]",7.828427076339722,BRANCH,BRANCH
25,"[299,75]","[361,77]",66.55634891986847,BRANCH,BRANCH
26,"[299,75]","[271,113]",48.18376553058624,BRANCH,BRANCH
27,"[344,93]","[361,77]",23.97056245803833,TIP,BRANCH
28,"[447,81]","[451,130]",50.24264061450958,BRANCH,BRANCH
29,"[447,81]","[401,84]",49.55634891986847,BRANCH,BRANCH
30,"[401,84]","[399,104]",19.82842707633972,BRANCH,BRANCH
31,"[399,104]","[358,124]",48.28427076339722,BRANCH,BRANCH
32,"[399,104]","[427,131]",39.5269113779068,BRANCH,BRANCH
33,"[271,113]","[262,115]",8.828427076339722,BRANCH,BRANCH
34,"[277,115]","[271,113]",5.414213538169861,TIP,BRANCH
35,"[208,136]","[262,115]",62.69848430156708,TIP,BRANCH
36,"[265,145]","[262,115]",33.97056245803833,TIP,BRANCH
37,"[299,114]","[326,124]",29.727921843528748,TIP,BRANCH
38,"[326,124]","[358,124]",40.38477599620819,BRANCH,BRANCH
39,"[326,124]","[319,152]",29.485281229019165,BRANCH,BRANCH
40,"[358,124]","[347,147]",27.727921843528748,BRANCH,BRANCH
41,"[451,130]","[427,131]",23.41421353816986,BRANCH,BRANCH
42,"[451,130]","[457,138]",9.071067690849304,BRANCH,BRANCH
43,"[427,131]","[399,155]",39.455843687057495,BRANCH,BRANCH
44,"[487,133]","[457,138]",31.071067690849304,BRANCH,BRANCH
45,"[487,133]","[497,148]",17.727921843528748,BRANCH,BRANCH
46,"[457,138]","[457,148]",9.0,BRANCH,BRANCH
47,"[347,147]","[319,152]",29.071067690849304,BRANCH,BRANCH
48,"[347,147]","[353,156]",10.071067690849304,BRANCH,BRANCH
49,"[457,148]","[485,173]",45.55634891986847,BRANCH,BRANCH
50,"[457,148]","[429,182]",46.94112491607666,BRANCH,BRANCH
51,"[504,148]","[497,148]",6.0,TIP,BRANCH
52,"[497,148]","[485,173]",28.97056245803833,BRANCH,BRANCH
53,"[319,152]","[313,153]",5.414213538169861,BRANCH,BRANCH
54,"[278,154]","[313,153]",35.24264061450958,TIP,BRANCH
55,"[293,202]","[313,153]",56.28427076339722,TIP,BRANCH
56,"[378,146]","[399,155]",25.97056245803833,TIP,BRANCH
57,"[399,155]","[398,164]",8.41421353816986,BRANCH,BRANCH
58,"[364,149]","[353,156]",12.899494767189026,TIP,BRANCH
