vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.5056610107421875,76,270,247,4248.254291892052,17.199410088631787

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[88,0]","[81,4]",7.656854152679443,TIP,BRANCH
2,"[75,0]","[81,4]",6.656854152679443,TIP,BRANCH
3,"[81,4]","[81,8]",3.0,BRANCH,BRANCH
4,"[108,0]","[111,4]",4.2426406145095825,TIP,BRANCH
5,"[111,4]","[114,4]",2.0,BRANCH,BRANCH
6,"[111,4]","[83,10]",29.071067690849304,BRANCH,BRANCH
7,"[115,14]","[114,4]",9.41421353816986,TIP,BRANCH
8,"[119,0]","[114,4]",5.2426406145095825,TIP,BRANCH
9,"[76,12]","[81,8]",5.656854152679443,TIP,BRANCH
10,"[81,8]","[83,10]",1.4142135381698608,BRANCH,BRANCH
11,"[83,10]","[97,39]",33.79898953437805,BRANCH,BRANCH
12,"[371,0]","[367,10]",10.656854152679443,TIP,BRANCH
13,"[349,0]","[367,10]",21.14213538169861,TIP,BRANCH
14,"[367,15]","[367,10]",4.0,TIP,BRANCH
15,"[71,13]","[69,14]",1.4142135381698608,TIP,BRANCH
16,"[58,0]","[69,14]",18.727921843528748,TIP,BRANCH
17,"[69,14]","[76,27]",15.485281229019165,BRANCH,BRANCH
18,"[290,11]","[286,14]",4.828427076339722,TIP,BRANCH
19,"[279,15]","[286,14]",6.414213538169861,TIP,BRANCH
20,"[316,21]","[286,14]",37.55634891986847,TIP,BRANCH
21,"[392,16]","[390,19]",2.414213538169861,TIP,BRANCH
22,"[396,24]","[390,19]",6.656854152679443,TIP,BRANCH
23,"[76,27]","[68,37]",14.071067690849304,BRANCH,BRANCH
24,"[46,46]","[68,37]",25.899494767189026,TIP,BRANCH
25,"[68,37]","[39,38]",30.485281229019165,BRANCH,BRANCH
26,"[35,36]","[39,38]",3.8284270763397217,TIP,BRANCH
27,"[40,43]","[39,38]",4.414213538169861,TIP,BRANCH
28,"[141,30]","[106,38]",38.485281229019165,TIP,BRANCH
29,"[106,38]","[97,39]",8.41421353816986,BRANCH,BRANCH
30,"[118,49]","[106,38]",15.727921843528748,TIP,BRANCH
31,"[97,39]","[88,63]",26.727921843528748,BRANCH,BRANCH
32,"[209,17]","[227,39]",36.55634891986847,TIP,BRANCH
33,"[223,40]","[227,39]",3.414213538169861,TIP,BRANCH
34,"[229,44]","[227,39]",4.414213538169861,TIP,BRANCH
35,"[500,27]","[504,40]",13.656854152679443,TIP,BRANCH
36,"[511,40]","[504,40]",6.0,TIP,BRANCH
37,"[501,42]","[504,40]",2.414213538169861,TIP,BRANCH
38,"[185,39]","[188,51]",12.242640614509583,TIP,BRANCH
39,"[188,51]","[200,52]",11.41421353816986,BRANCH,BRANCH
40,"[153,61]","[188,51]",38.55634891986847,TIP,BRANCH
41,"[200,52]","[207,52]",6.0,BRANCH,BRANCH
42,"[200,52]","[201,61]",8.41421353816986,BRANCH,BRANCH
43,"[220,49]","[207,52]",13.242640614509583,TIP,BRANCH
44,"[207,52]","[201,61]",11.071067690849304,BRANCH,BRANCH
45,"[438,53]","[432,52]",5.414213538169861,TIP,BRANCH
46,"[430,55]","[432,52]",2.8284270763397217,TIP,BRANCH
47,"[199,71]","[201,61]",9.828427076339722,TIP,BRANCH
48,"[88,63]","[60,71]",31.97056245803833,BRANCH,BRANCH
49,"[88,63]","[60,140]",93.39696860313416,BRANCH,BRANCH
50,"[252,46]","[265,66]",24.38477599620819,TIP,BRANCH
51,"[265,66]","[273,71]",9.071067690849304,BRANCH,BRANCH
52,"[260,70]","[265,66]",5.2426406145095825,TIP,BRANCH
53,"[294,69]","[302,69]",7.0,TIP,BRANCH
54,"[303,64]","[302,69]",4.0,TIP,BRANCH
55,"[304,70]","[302,69]",1.0,TIP,BRANCH
56,"[1,73]","[13,71]",11.828427076339722,TIP,BRANCH
57,"[13,71]","[13,96]",27.899494767189026,BRANCH,BRANCH
58,"[51,66]","[13,71]",39.485281229019165,TIP,BRANCH
59,"[60,71]","[36,102]",45.79898953437805,BRANCH,BRANCH
60,"[60,77]","[60,71]",5.0,TIP,BRANCH
61,"[289,68]","[273,71]",17.071067690849304,TIP,BRANCH
62,"[274,103]","[273,71]",39.21320307254791,TIP,BRANCH
63,"[322,79]","[327,80]",4.414213538169861,TIP,BRANCH
64,"[356,91]","[327,80]",35.38477599620819,TIP,BRANCH
65,"[331,78]","[327,80]",3.414213538169861,TIP,BRANCH
66,"[480,60]","[465,85]",30.213203072547913,TIP,BRANCH
67,"[450,90]","[465,85]",16.071067690849304,TIP,BRANCH
68,"[496,100]","[465,85]",36.62741661071777,TIP,BRANCH
69,"[13,96]","[36,102]",24.485281229019165,BRANCH,BRANCH
70,"[13,96]","[10,117]",20.82842707633972,BRANCH,BRANCH
71,"[36,102]","[37,104]",1.0,BRANCH,BRANCH
72,"[51,108]","[37,104]",14.656854152679443,TIP,BRANCH
73,"[37,104]","[35,120]",15.828427076339722,BRANCH,BRANCH
74,"[10,117]","[22,131]",19.14213538169861,BRANCH,BRANCH
75,"[2,124]","[10,117]",11.071067690849304,TIP,BRANCH
76,"[53,119]","[35,120]",17.41421353816986,TIP,BRANCH
77,"[35,120]","[22,131]",16.14213538169861,BRANCH,BRANCH
78,"[98,129]","[60,140]",42.38477599620819,BRANCH,BRANCH
79,"[99,132]","[98,129]",2.414213538169861,TIP,BRANCH
80,"[109,102]","[98,129]",30.14213538169861,TIP,BRANCH
81,"[26,146]","[22,131]",15.656854152679443,TIP,BRANCH
82,"[255,141]","[254,134]",6.414213538169861,TIP,BRANCH
83,"[250,106]","[254,134]",29.071067690849304,TIP,BRANCH
84,"[256,131]","[254,134]",2.414213538169861,TIP,BRANCH
85,"[33,169]","[60,140]",43.28427076339722,TIP,BRANCH
86,"[375,143]","[386,171]",31.55634891986847,TIP,BRANCH
87,"[386,171]","[395,172]",8.41421353816986,BRANCH,BRANCH
88,"[383,172]","[386,171]",2.0,TIP,BRANCH
89,"[415,170]","[395,172]",19.82842707633972,TIP,BRANCH
90,"[399,188]","[395,172]",16.656854152679443,TIP,BRANCH
91,"[117,184]","[109,184]",7.0,TIP,BRANCH
92,"[84,150]","[109,184]",55.11269783973694,TIP,BRANCH
93,"[110,187]","[109,184]",2.414213538169861,TIP,BRANCH
94,"[0,159]","[10,190]",43.899494767189026,TIP,BRANCH
95,"[2,191]","[10,190]",7.414213538169861,TIP,BRANCH
96,"[10,190]","[15,203]",13.656854152679443,BRANCH,BRANCH
97,"[321,170]","[340,190]",29.79898953437805,TIP,BRANCH
98,"[355,188]","[340,190]",14.828427076339722,TIP,BRANCH
99,"[341,195]","[340,190]",4.414213538169861,TIP,BRANCH
100,"[15,203]","[22,203]",6.0,BRANCH,BRANCH
101,"[15,203]","[88,263]",117.46803629398346,BRANCH,BRANCH
102,"[33,202]","[22,203]",10.41421353816986,TIP,BRANCH
103,"[44,215]","[22,203]",27.14213538169861,TIP,BRANCH
104,"[53,206]","[66,209]",19.485281229019165,BRANCH,BRANCH
105,"[45,206]","[53,206]",7.0,TIP,BRANCH
106,"[53,206]","[66,209]",12.828427076339722,BRANCH,BRANCH
107,"[94,223]","[66,209]",34.55634891986847,TIP,BRANCH
108,"[234,244]","[237,245]",2.414213538169861,TIP,BRANCH
109,"[237,257]","[237,245]",11.828427076339722,TIP,BRANCH
110,"[239,242]","[237,245]",2.414213538169861,TIP,BRANCH
111,"[317,254]","[308,258]",9.656854152679443,TIP,BRANCH
112,"[306,266]","[308,258]",7.828427076339722,TIP,BRANCH
113,"[301,252]","[308,258]",8.071067690849304,TIP,BRANCH
114,"[88,261]","[88,263]",1.0,TIP,BRANCH
115,"[97,265]","[88,263]",8.828427076339722,TIP,BRANCH
116,"[173,231]","[160,265]",39.21320307254791,TIP,BRANCH
117,"[136,266]","[160,265]",25.071067690849304,TIP,BRANCH
118,"[164,270]","[160,265]",5.656854152679443,TIP,BRANCH
119,"[1,265]","[4,270]",5.828427076339722,TIP,BRANCH
120,"[8,275]","[4,270]",6.2426406145095825,TIP,BRANCH
121,"[4,270]","[24,282]",33.31370830535889,BRANCH,BRANCH
122,"[195,223]","[207,273]",54.79898953437805,TIP,BRANCH
123,"[255,311]","[207,273]",90.49747383594513,TIP,BRANCH
124,"[203,273]","[207,273]",3.0,TIP,BRANCH
125,"[27,281]","[24,282]",2.414213538169861,TIP,BRANCH
126,"[17,280]","[24,282]",6.828427076339722,TIP,BRANCH
127,"[382,318]","[374,323]",9.071067690849304,TIP,BRANCH
128,"[372,337]","[374,323]",13.828427076339722,TIP,BRANCH
129,"[7,326]","[2,336]",10.656854152679443,TIP,BRANCH
130,"[9,343]","[2,336]",8.485281229019165,TIP,BRANCH
131,"[205,327]","[202,337]",10.242640614509583,TIP,BRANCH
132,"[196,337]","[202,337]",5.0,TIP,BRANCH
133,"[208,348]","[202,337]",12.071067690849304,TIP,BRANCH
134,"[269,332]","[272,351]",19.242640614509583,TIP,BRANCH
135,"[262,350]","[272,351]",9.41421353816986,TIP,BRANCH
136,"[273,353]","[272,351]",1.4142135381698608,TIP,BRANCH
137,"[354,348]","[353,355]",6.414213538169861,TIP,BRANCH
138,"[350,356]","[353,355]",2.414213538169861,TIP,BRANCH
139,"[353,355]","[359,363]",9.656854152679443,BRANCH,BRANCH
140,"[357,368]","[359,363]",4.828427076339722,TIP,BRANCH
141,"[359,363]","[361,363]",1.4142135381698608,BRANCH,BRANCH
142,"[359,363]","[361,363]",1.4142135381698608,BRANCH,BRANCH
143,"[361,363]","[362,365]",1.0,BRANCH,BRANCH
144,"[362,365]","[367,365]",4.0,BRANCH,BRANCH
145,"[368,368]","[367,365]",2.414213538169861,TIP,BRANCH
146,"[378,359]","[367,365]",12.071067690849304,TIP,BRANCH
147,"[13,366]","[14,372]",6.2426406145095825,TIP,BRANCH
148,"[27,380]","[14,372]",15.313708305358887,TIP,BRANCH
149,"[17,380]","[14,372]",9.485281229019165,TIP,BRANCH
150,"[37,375]","[37,377]",1.0,TIP,BRANCH
151,"[37,377]","[39,379]",2.414213538169861,BRANCH,BRANCH
152,"[37,377]","[39,379]",2.414213538169861,BRANCH,BRANCH
153,"[34,379]","[37,377]",2.414213538169861,TIP,BRANCH
154,"[47,385]","[39,379]",9.485281229019165,TIP,BRANCH
155,"[495,386]","[503,390]",9.242640614509583,TIP,BRANCH
156,"[506,389]","[503,390]",2.414213538169861,TIP,BRANCH
157,"[503,396]","[503,390]",5.0,TIP,BRANCH
158,"[98,410]","[100,415]",4.828427076339722,TIP,BRANCH
159,"[121,409]","[100,415]",23.313708305358887,TIP,BRANCH
160,"[91,422]","[100,415]",11.071067690849304,TIP,BRANCH
161,"[119,414]","[125,418]",7.2426406145095825,TIP,BRANCH
162,"[140,416]","[125,418]",14.828427076339722,TIP,BRANCH
163,"[123,422]","[125,418]",3.8284270763397217,TIP,BRANCH
164,"[247,426]","[250,430]",4.2426406145095825,TIP,BRANCH
165,"[265,407]","[250,430]",30.55634891986847,TIP,BRANCH
166,"[255,452]","[250,430]",23.071067690849304,TIP,BRANCH
167,"[428,404]","[421,438]",35.899494767189026,TIP,BRANCH
168,"[432,440]","[421,438]",10.828427076339722,TIP,BRANCH
169,"[404,447]","[421,438]",19.899494767189026,TIP,BRANCH
170,"[346,460]","[378,459]",36.72792184352875,TIP,BRANCH
171,"[378,459]","[382,488]",29.656854152679443,BRANCH,BRANCH
172,"[381,456]","[378,459]",2.8284270763397217,TIP,BRANCH
173,"[43,453]","[76,476]",43.28427076339722,TIP,BRANCH
174,"[93,496]","[76,476]",26.627416610717773,TIP,BRANCH
175,"[82,472]","[76,476]",6.2426406145095825,TIP,BRANCH
176,"[351,510]","[382,488]",39.11269783973694,TIP,BRANCH
177,"[395,489]","[382,488]",12.828427076339722,TIP,BRANCH
178,"[130,475]","[120,493]",21.14213538169861,TIP,BRANCH
179,"[120,493]","[124,498]",6.2426406145095825,BRANCH,BRANCH
180,"[120,493]","[124,498]",10.828427076339722,BRANCH,BRANCH
181,"[124,498]","[127,498]",2.0,BRANCH,BRANCH
182,"[148,511]","[127,498]",29.485281229019165,TIP,BRANCH
183,"[129,497]","[127,498]",1.0,TIP,BRANCH
184,"[144,0]","[156,28]",33.55634891986847,TIP,TIP
185,"[185,0]","[202,4]",19.485281229019165,TIP,TIP
186,"[238,0]","[253,0]",16.656854152679443,TIP,TIP
187,"[3,1]","[0,10]",10.242640614509583,TIP,TIP
188,"[183,12]","[167,16]",21.071067690849304,TIP,TIP
189,"[448,15]","[436,35]",25.55634891986847,TIP,TIP
190,"[11,16]","[21,30]",19.313708305358887,TIP,TIP
191,"[326,16]","[343,22]",20.313708305358887,TIP,TIP
192,"[338,27]","[311,36]",35.55634891986847,TIP,TIP
193,"[9,43]","[5,46]",5.2426406145095825,TIP,TIP
194,"[346,46]","[344,53]",7.828427076339722,TIP,TIP
195,"[388,48]","[391,69]",22.242640614509583,TIP,TIP
196,"[126,52]","[157,67]",37.21320307254791,TIP,TIP
197,"[198,75]","[210,103]",48.870057225227356,TIP,TIP
198,"[142,81]","[139,85]",5.2426406145095825,TIP,TIP
199,"[389,83]","[382,103]",23.485281229019165,TIP,TIP
200,"[244,100]","[226,105]",20.071067690849304,TIP,TIP
201,"[297,100]","[284,140]",48.69848430156708,TIP,TIP
202,"[418,106]","[410,115]",14.313708305358887,TIP,TIP
203,"[130,115]","[144,134]",28.899494767189026,TIP,TIP
204,"[340,115]","[334,131]",18.485281229019165,TIP,TIP
205,"[160,119]","[182,137]",30.041630148887634,TIP,TIP
206,"[369,119]","[376,125]",11.485281229019165,TIP,TIP
207,"[478,121]","[493,131]",19.14213538169861,TIP,TIP
208,"[315,137]","[314,159]",23.242640614509583,TIP,TIP
209,"[127,149]","[143,150]",17.242640614509583,TIP,TIP
210,"[119,159]","[128,166]",11.899494767189026,TIP,TIP
211,"[261,161]","[268,173]",22.313708305358887,TIP,TIP
212,"[160,163]","[178,173]",22.727921843528748,TIP,TIP
213,"[398,210]","[399,228]",20.899494767189026,TIP,TIP
214,"[470,210]","[473,220]",11.242640614509583,TIP,TIP
215,"[98,225]","[106,228]",9.242640614509583,TIP,TIP
216,"[86,246]","[129,246]",43.82842707633972,TIP,TIP
217,"[442,256]","[426,265]",19.727921843528748,TIP,TIP
218,"[355,259]","[347,263]",14.485281229019165,TIP,TIP
219,"[38,272]","[54,282]",22.14213538169861,TIP,TIP
220,"[481,276]","[465,290]",22.38477599620819,TIP,TIP
221,"[299,285]","[285,316]",36.79898953437805,TIP,TIP
222,"[318,292]","[322,301]",15.485281229019165,TIP,TIP
223,"[462,292]","[438,316]",41.79898953437805,TIP,TIP
224,"[145,296]","[141,306]",12.485281229019165,TIP,TIP
225,"[170,302]","[174,314]",13.656854152679443,TIP,TIP
226,"[13,307]","[27,320]",20.55634891986847,TIP,TIP
227,"[55,314]","[42,320]",15.485281229019165,TIP,TIP
228,"[330,321]","[344,323]",20.485281229019165,TIP,TIP
229,"[68,328]","[88,349]",31.041630148887634,TIP,TIP
230,"[223,328]","[235,338]",16.14213538169861,TIP,TIP
231,"[156,346]","[125,359]",36.97056245803833,TIP,TIP
232,"[305,347]","[303,364]",17.82842707633972,TIP,TIP
233,"[432,353]","[420,379]",31.55634891986847,TIP,TIP
234,"[139,369]","[132,375]",14.656854152679443,TIP,TIP
235,"[84,385]","[81,401]",18.899494767189026,TIP,TIP
236,"[189,387]","[195,398]",14.899494767189026,TIP,TIP
237,"[352,409]","[360,416]",10.899494767189026,TIP,TIP
238,"[229,413]","[223,419]",9.071067690849304,TIP,TIP
239,"[171,416]","[174,428]",13.242640614509583,TIP,TIP
240,"[40,431]","[23,466]",42.870057225227356,TIP,TIP
241,"[149,438]","[132,439]",19.071067690849304,TIP,TIP
242,"[163,465]","[152,467]",11.828427076339722,TIP,TIP
243,"[327,466]","[324,471]",6.2426406145095825,TIP,TIP
244,"[482,474]","[494,480]",14.485281229019165,TIP,TIP
245,"[278,481]","[301,511]",45.97056245803833,TIP,TIP
246,"[442,488]","[441,509]",22.242640614509583,TIP,TIP
247,"[245,496]","[254,503]",12.485281229019165,TIP,TIP
