vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.422119140625,40,155,137,4167.8695158958435,30.422405225517107

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[334,5]","[402,8]",74.04163014888763,TIP,BRANCH
2,"[402,8]","[450,37]",99.49747383594513,BRANCH,BRANCH
3,"[410,3]","[402,8]",8.656854152679443,TIP,BRANCH
4,"[489,13]","[482,15]",6.828427076339722,BRANCH,BRANCH
5,"[510,1]","[489,13]",36.97056245803833,TIP,BRANCH
6,"[504,0]","[489,13]",18.97056245803833,TIP,BRANCH
7,"[482,15]","[445,20]",39.82842707633972,BRANCH,BRANCH
8,"[482,15]","[487,44]",30.071067690849304,BRANCH,BRANCH
9,"[439,22]","[445,20]",5.828427076339722,TIP,BRANCH
10,"[445,20]","[450,37]",17.656854152679443,BRANCH,BRANCH
11,"[462,46]","[450,37]",14.727921843528748,TIP,BRANCH
12,"[508,43]","[487,44]",21.242640614509583,TIP,BRANCH
13,"[487,44]","[481,87]",45.72792184352875,BRANCH,BRANCH
14,"[426,89]","[350,66]",95.0538227558136,TIP,BRANCH
15,"[350,66]","[352,124]",59.485281229019165,BRANCH,BRANCH
16,"[336,32]","[350,66]",39.21320307254791,TIP,BRANCH
17,"[502,85]","[481,87]",20.82842707633972,TIP,BRANCH
18,"[481,87]","[474,100]",14.485281229019165,BRANCH,BRANCH
19,"[474,100]","[424,113]",55.21320307254791,BRANCH,BRANCH
20,"[474,100]","[474,106]",5.0,BRANCH,BRANCH
21,"[474,106]","[457,134]",34.62741661071777,BRANCH,BRANCH
22,"[474,106]","[482,148]",45.55634891986847,BRANCH,BRANCH
23,"[424,113]","[420,128]",15.656854152679443,BRANCH,BRANCH
24,"[396,95]","[424,113]",35.79898953437805,TIP,BRANCH
25,"[352,124]","[388,128]",36.65685415267944,BRANCH,BRANCH
26,"[352,124]","[305,156]",59.25483322143555,BRANCH,BRANCH
27,"[388,128]","[392,132]",5.2426406145095825,BRANCH,BRANCH
28,"[393,110]","[388,128]",18.656854152679443,TIP,BRANCH
29,"[420,128]","[392,132]",28.656854152679443,BRANCH,BRANCH
30,"[420,128]","[457,134]",38.071067690849304,BRANCH,BRANCH
31,"[395,144]","[392,132]",12.242640614509583,TIP,BRANCH
32,"[457,134]","[482,148]",30.38477599620819,BRANCH,BRANCH
33,"[482,148]","[489,179]",32.899494767189026,BRANCH,BRANCH
34,"[70,150]","[58,150]",11.0,TIP,BRANCH
35,"[52,132]","[58,150]",19.071067690849304,TIP,BRANCH
36,"[39,168]","[58,150]",26.213203072547913,TIP,BRANCH
37,"[265,159]","[305,156]",42.72792184352875,TIP,BRANCH
38,"[306,167]","[305,156]",10.41421353816986,TIP,BRANCH
39,"[389,171]","[380,175]",9.656854152679443,TIP,BRANCH
40,"[376,189]","[380,175]",14.656854152679443,TIP,BRANCH
41,"[375,168]","[380,175]",7.656854152679443,TIP,BRANCH
42,"[509,191]","[489,179]",25.14213538169861,TIP,BRANCH
43,"[489,179]","[465,196]",29.627416610717773,BRANCH,BRANCH
44,"[433,162]","[428,180]",19.071067690849304,TIP,BRANCH
45,"[392,200]","[428,180]",44.5269113779068,TIP,BRANCH
46,"[443,192]","[428,180]",19.14213538169861,TIP,BRANCH
47,"[459,180]","[465,196]",19.313708305358887,TIP,BRANCH
48,"[465,196]","[431,238]",55.840619683265686,BRANCH,BRANCH
49,"[376,219]","[332,209]",55.28427076339722,TIP,BRANCH
50,"[324,211]","[332,209]",7.828427076339722,TIP,BRANCH
51,"[383,246]","[332,209]",88.76955199241638,TIP,BRANCH
52,"[187,209]","[165,219]",25.14213538169861,TIP,BRANCH
53,"[165,219]","[170,238]",20.071067690849304,BRANCH,BRANCH
54,"[163,216]","[165,219]",2.414213538169861,TIP,BRANCH
55,"[241,191]","[170,238]",91.81118214130402,TIP,BRANCH
56,"[163,258]","[170,238]",21.899494767189026,TIP,BRANCH
57,"[424,238]","[431,238]",6.0,BRANCH,BRANCH
58,"[386,224]","[424,238]",42.38477599620819,TIP,BRANCH
59,"[405,257]","[424,238]",26.627416610717773,TIP,BRANCH
60,"[431,238]","[433,271]",33.65685415267944,BRANCH,BRANCH
61,"[439,275]","[433,271]",6.656854152679443,TIP,BRANCH
62,"[477,337]","[433,271]",206.09545290470123,TIP,BRANCH
63,"[315,272]","[305,280]",12.899494767189026,TIP,BRANCH
64,"[305,280]","[289,288]",18.313708305358887,BRANCH,BRANCH
65,"[305,280]","[315,292]",14.727921843528748,BRANCH,BRANCH
66,"[289,288]","[216,321]",89.66904675960541,BRANCH,BRANCH
67,"[274,243]","[289,288]",51.455843687057495,TIP,BRANCH
68,"[344,290]","[315,292]",38.041630148887634,TIP,BRANCH
69,"[310,296]","[315,292]",5.2426406145095825,TIP,BRANCH
70,"[221,285]","[216,321]",38.72792184352875,TIP,BRANCH
71,"[216,321]","[186,354]",47.94112491607666,BRANCH,BRANCH
72,"[50,327]","[84,336]",41.55634891986847,TIP,BRANCH
