vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.6590118408203125,83,207,226,4769.954864144325,21.105994974089935

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[54,4]","[64,10]",11.485281229019165,BRANCH,BRANCH
2,"[2,4]","[54,4]",54.72792184352875,TIP,BRANCH
3,"[54,4]","[57,17]",14.828427076339722,BRANCH,BRANCH
4,"[251,6]","[248,7]",2.414213538169861,TIP,BRANCH
5,"[246,5]","[248,7]",2.414213538169861,TIP,BRANCH
6,"[248,7]","[248,9]",1.0,BRANCH,BRANCH
7,"[83,0]","[81,9]",8.828427076339722,TIP,BRANCH
8,"[106,34]","[81,9]",37.28427076339722,TIP,BRANCH
9,"[81,9]","[64,10]",16.41421353816986,BRANCH,BRANCH
10,"[248,9]","[237,10]",11.242640614509583,BRANCH,BRANCH
11,"[252,30]","[248,9]",21.242640614509583,TIP,BRANCH
12,"[64,10]","[57,17]",10.656854152679443,BRANCH,BRANCH
13,"[216,0]","[204,10]",17.485281229019165,TIP,BRANCH
14,"[169,0]","[204,10]",38.14213538169861,TIP,BRANCH
15,"[197,18]","[204,10]",11.656854152679443,TIP,BRANCH
16,"[245,0]","[237,10]",12.899494767189026,TIP,BRANCH
17,"[228,23]","[237,10]",16.899494767189026,TIP,BRANCH
18,"[49,26]","[57,17]",13.071067690849304,TIP,BRANCH
19,"[453,24]","[456,25]",2.414213538169861,TIP,BRANCH
20,"[458,28]","[456,25]",3.414213538169861,TIP,BRANCH
21,"[493,1]","[456,25]",49.041630148887634,TIP,BRANCH
22,"[140,26]","[141,33]",6.414213538169861,TIP,BRANCH
23,"[141,33]","[161,39]",27.14213538169861,BRANCH,BRANCH
24,"[141,33]","[121,46]",25.14213538169861,BRANCH,BRANCH
25,"[1,25]","[8,36]",14.071067690849304,TIP,BRANCH
26,"[28,26]","[8,36]",24.313708305358887,TIP,BRANCH
27,"[0,45]","[8,36]",12.071067690849304,TIP,BRANCH
28,"[161,39]","[180,53]",24.97056245803833,BRANCH,BRANCH
29,"[161,39]","[124,64]",52.28427076339722,BRANCH,BRANCH
30,"[119,46]","[121,46]",1.0,BRANCH,BRANCH
31,"[119,46]","[96,49]",23.656854152679443,BRANCH,BRANCH
32,"[119,46]","[99,74]",34.870057225227356,BRANCH,BRANCH
33,"[121,46]","[124,64]",17.82842707633972,BRANCH,BRANCH
34,"[91,41]","[96,49]",9.071067690849304,TIP,BRANCH
35,"[84,61]","[96,49]",16.14213538169861,TIP,BRANCH
36,"[180,53]","[188,54]",7.414213538169861,BRANCH,BRANCH
37,"[179,56]","[180,53]",2.414213538169861,TIP,BRANCH
38,"[227,32]","[193,53]",42.28427076339722,TIP,BRANCH
39,"[193,53]","[188,54]",4.414213538169861,BRANCH,BRANCH
40,"[215,63]","[193,53]",25.727921843528748,TIP,BRANCH
41,"[188,54]","[209,84]",38.28427076339722,BRANCH,BRANCH
42,"[371,50]","[370,56]",5.414213538169861,TIP,BRANCH
43,"[334,95]","[370,56]",58.18376553058624,TIP,BRANCH
44,"[371,58]","[370,56]",1.4142135381698608,TIP,BRANCH
45,"[395,0]","[319,62]",103.61017167568207,TIP,BRANCH
46,"[319,62]","[306,71]",16.899494767189026,BRANCH,BRANCH
47,"[318,60]","[319,62]",1.0,TIP,BRANCH
48,"[124,64]","[114,81]",22.071067690849304,BRANCH,BRANCH
49,"[314,50]","[306,71]",43.55634891986847,TIP,BRANCH
50,"[306,71]","[293,99]",32.38477599620819,BRANCH,BRANCH
51,"[106,71]","[99,74]",7.2426406145095825,TIP,BRANCH
52,"[99,74]","[85,78]",14.656854152679443,BRANCH,BRANCH
53,"[86,71]","[85,78]",6.414213538169861,TIP,BRANCH
54,"[85,78]","[81,88]",10.656854152679443,BRANCH,BRANCH
55,"[85,78]","[81,88]",13.656854152679443,BRANCH,BRANCH
56,"[114,81]","[115,106]",28.55634891986847,BRANCH,BRANCH
57,"[110,78]","[114,81]",3.8284270763397217,TIP,BRANCH
58,"[222,92]","[209,84]",15.313708305358887,TIP,BRANCH
59,"[201,85]","[209,84]",7.414213538169861,TIP,BRANCH
60,"[39,81]","[37,85]",3.8284270763397217,TIP,BRANCH
61,"[37,85]","[15,97]",25.97056245803833,BRANCH,BRANCH
62,"[44,99]","[37,85]",16.313708305358887,TIP,BRANCH
63,"[81,88]","[71,108]",23.14213538169861,BRANCH,BRANCH
64,"[2,61]","[12,89]",39.041630148887634,TIP,BRANCH
65,"[12,89]","[15,97]",8.242640614509583,BRANCH,BRANCH
66,"[10,85]","[12,89]",3.414213538169861,TIP,BRANCH
