vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.3385772705078125,52,165,159,3891.489792227745,24.474778567470096

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[125,2]","[129,4]",3.8284270763397217,TIP,BRANCH
2,"[129,4]","[151,23]",32.38477599620819,BRANCH,BRANCH
3,"[133,1]","[129,4]",3.8284270763397217,TIP,BRANCH
4,"[260,4]","[262,7]",2.8284270763397217,TIP,BRANCH
5,"[262,7]","[290,53]",60.11269783973694,BRANCH,BRANCH
6,"[262,7]","[256,31]",25.071067690849304,BRANCH,BRANCH
7,"[95,9]","[52,24]",48.21320307254791,BRANCH,BRANCH
8,"[95,9]","[96,26]",16.41421353816986,BRANCH,BRANCH
9,"[102,4]","[95,9]",7.656854152679443,TIP,BRANCH
10,"[166,2]","[151,23]",27.38477599620819,TIP,BRANCH
11,"[181,67]","[151,23]",70.76955199241638,TIP,BRANCH
12,"[44,24]","[12,48]",71.28427076339722,BRANCH,BRANCH
13,"[44,24]","[52,24]",7.0,BRANCH,BRANCH
14,"[44,24]","[12,48]",40.5269113779068,BRANCH,BRANCH
15,"[52,24]","[61,37]",15.313708305358887,BRANCH,BRANCH
16,"[96,26]","[81,47]",26.97056245803833,BRANCH,BRANCH
17,"[96,26]","[117,27]",21.656854152679443,BRANCH,BRANCH
18,"[111,20]","[117,27]",11.656854152679443,TIP,BRANCH
19,"[117,27]","[85,73]",66.5269113779068,BRANCH,BRANCH
20,"[256,31]","[253,32]",2.414213538169861,BRANCH,BRANCH
21,"[258,32]","[256,31]",1.0,TIP,BRANCH
22,"[227,37]","[253,32]",27.485281229019165,TIP,BRANCH
23,"[238,66]","[253,32]",39.38477599620819,TIP,BRANCH
24,"[61,37]","[81,47]",23.14213538169861,BRANCH,BRANCH
25,"[61,37]","[41,78]",48.28427076339722,BRANCH,BRANCH
26,"[81,47]","[85,73]",26.656854152679443,BRANCH,BRANCH
27,"[12,48]","[12,74]",26.656854152679443,BRANCH,BRANCH
28,"[283,69]","[290,53]",20.14213538169861,TIP,BRANCH
29,"[290,53]","[305,72]",25.55634891986847,BRANCH,BRANCH
30,"[187,78]","[206,60]",25.627416610717773,TIP,BRANCH
31,"[208,61]","[206,60]",1.0,TIP,BRANCH
32,"[305,72]","[308,73]",2.414213538169861,BRANCH,BRANCH
33,"[297,75]","[305,72]",8.242640614509583,TIP,BRANCH
34,"[85,73]","[67,91]",25.041630148887634,BRANCH,BRANCH
35,"[316,74]","[308,73]",7.414213538169861,TIP,BRANCH
36,"[308,73]","[321,87]",20.14213538169861,BRANCH,BRANCH
37,"[12,74]","[35,79]",24.071067690849304,BRANCH,BRANCH
38,"[12,74]","[9,102]",28.656854152679443,BRANCH,BRANCH
39,"[39,65]","[37,78]",13.656854152679443,TIP,BRANCH
40,"[37,78]","[41,78]",3.0,BRANCH,BRANCH
41,"[37,78]","[35,79]",1.0,BRANCH,BRANCH
42,"[41,78]","[67,91]",29.97056245803833,BRANCH,BRANCH
43,"[35,79]","[32,103]",24.242640614509583,BRANCH,BRANCH
44,"[139,69]","[144,83]",15.071067690849304,TIP,BRANCH
45,"[155,81]","[144,83]",10.828427076339722,TIP,BRANCH
46,"[144,83]","[110,107]",44.870057225227356,BRANCH,BRANCH
47,"[321,87]","[319,106]",18.82842707633972,BRANCH,BRANCH
48,"[321,79]","[321,87]",8.242640614509583,TIP,BRANCH
49,"[67,91]","[68,99]",7.414213538169861,BRANCH,BRANCH
50,"[78,98]","[68,99]",9.41421353816986,TIP,BRANCH
51,"[68,99]","[68,101]",1.0,BRANCH,BRANCH
52,"[68,101]","[39,107]",30.485281229019165,BRANCH,BRANCH
53,"[68,101]","[67,125]",23.41421353816986,BRANCH,BRANCH
54,"[165,101]","[110,107]",58.14213538169861,BRANCH,BRANCH
55,"[148,124]","[165,101]",35.485281229019165,TIP,BRANCH
56,"[168,97]","[165,101]",3.8284270763397217,TIP,BRANCH
57,"[9,102]","[32,103]",22.41421353816986,BRANCH,BRANCH
58,"[6,138]","[9,102]",37.071067690849304,TIP,BRANCH
59,"[32,103]","[39,107]",7.2426406145095825,BRANCH,BRANCH
60,"[350,99]","[319,106]",35.14213538169861,TIP,BRANCH
61,"[319,106]","[272,172]",85.0538227558136,BRANCH,BRANCH
62,"[39,107]","[63,136]",42.62741661071777,BRANCH,BRANCH
