vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.5483856201171875,52,147,151,4502.295922040939,29.816529285039334

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[327,0]","[319,4]",8.656854152679443,TIP,BRANCH
2,"[315,2]","[319,4]",3.8284270763397217,TIP,BRANCH
3,"[305,30]","[319,4]",31.97056245803833,TIP,BRANCH
4,"[397,11]","[454,7]",59.31370830535889,TIP,BRANCH
5,"[454,7]","[505,34]",64.69848430156708,BRANCH,BRANCH
6,"[460,2]","[454,7]",6.656854152679443,TIP,BRANCH
7,"[116,0]","[123,8]",10.485281229019165,TIP,BRANCH
8,"[123,8]","[166,16]",54.38477599620819,BRANCH,BRANCH
9,"[123,8]","[105,28]",28.79898953437805,BRANCH,BRANCH
10,"[190,4]","[188,14]",9.828427076339722,TIP,BRANCH
11,"[188,14]","[166,16]",21.82842707633972,BRANCH,BRANCH
12,"[188,14]","[176,70]",61.62741661071777,BRANCH,BRANCH
13,"[157,36]","[166,16]",22.899494767189026,TIP,BRANCH
14,"[105,28]","[39,46]",82.35533845424652,BRANCH,BRANCH
15,"[105,28]","[106,40]",11.41421353816986,BRANCH,BRANCH
16,"[509,29]","[505,34]",5.2426406145095825,TIP,BRANCH
17,"[507,36]","[505,34]",1.4142135381698608,TIP,BRANCH
18,"[106,40]","[99,69]",31.485281229019165,BRANCH,BRANCH
19,"[106,40]","[126,75]",47.97056245803833,BRANCH,BRANCH
20,"[39,46]","[20,115]",77.28427076339722,BRANCH,BRANCH
21,"[39,46]","[63,74]",36.5269113779068,BRANCH,BRANCH
22,"[227,40]","[227,47]",6.0,TIP,BRANCH
23,"[233,48]","[227,47]",5.414213538169861,TIP,BRANCH
24,"[227,47]","[218,55]",11.899494767189026,BRANCH,BRANCH
25,"[218,55]","[176,70]",47.21320307254791,BRANCH,BRANCH
26,"[218,55]","[223,77]",23.071067690849304,BRANCH,BRANCH
27,"[99,69]","[86,75]",14.485281229019165,BRANCH,BRANCH
28,"[99,69]","[126,75]",28.071067690849304,BRANCH,BRANCH
29,"[176,70]","[151,143]",82.94112491607666,BRANCH,BRANCH
30,"[63,74]","[86,75]",22.41421353816986,BRANCH,BRANCH
31,"[63,74]","[56,101]",28.485281229019165,BRANCH,BRANCH
32,"[86,75]","[81,105]",31.899494767189026,BRANCH,BRANCH
33,"[126,75]","[126,78]",2.0,BRANCH,BRANCH
34,"[433,75]","[422,75]",10.0,TIP,BRANCH
35,"[420,86]","[422,75]",10.828427076339722,TIP,BRANCH
36,"[419,72]","[422,75]",2.8284270763397217,TIP,BRANCH
37,"[223,77]","[226,81]",4.828427076339722,BRANCH,BRANCH
38,"[213,85]","[223,77]",11.899494767189026,TIP,BRANCH
39,"[126,78]","[121,100]",43.21320307254791,BRANCH,BRANCH
40,"[126,78]","[121,100]",23.656854152679443,BRANCH,BRANCH
41,"[266,82]","[226,81]",46.62741661071777,TIP,BRANCH
42,"[226,81]","[205,107]",36.21320307254791,BRANCH,BRANCH
43,"[121,100]","[102,123]",32.79898953437805,BRANCH,BRANCH
44,"[56,101]","[74,105]",18.656854152679443,BRANCH,BRANCH
45,"[56,101]","[24,115]",36.79898953437805,BRANCH,BRANCH
46,"[74,105]","[81,105]",6.0,BRANCH,BRANCH
47,"[74,105]","[65,143]",40.31370830535889,BRANCH,BRANCH
48,"[81,105]","[102,123]",28.041630148887634,BRANCH,BRANCH
49,"[201,108]","[205,107]",3.0,TIP,BRANCH
50,"[190,175]","[205,107]",74.4558436870575,TIP,BRANCH
51,"[20,115]","[24,115]",3.0,BRANCH,BRANCH
52,"[20,115]","[12,152]",43.62741661071777,BRANCH,BRANCH
53,"[24,115]","[27,135]",21.485281229019165,BRANCH,BRANCH
54,"[102,123]","[89,158]",39.55634891986847,BRANCH,BRANCH
55,"[501,84]","[494,126]",43.899494767189026,TIP,BRANCH
56,"[499,130]","[494,126]",5.656854152679443,TIP,BRANCH
57,"[484,129]","[494,126]",10.242640614509583,TIP,BRANCH
58,"[27,135]","[12,152]",22.79898953437805,BRANCH,BRANCH
59,"[27,135]","[37,149]",16.727921843528748,BRANCH,BRANCH
60,"[65,143]","[37,149]",29.485281229019165,BRANCH,BRANCH
61,"[65,143]","[89,158]",28.79898953437805,BRANCH,BRANCH
62,"[146,143]","[151,143]",4.0,BRANCH,BRANCH
63,"[204,276]","[146,143]",171.68123936653137,TIP,BRANCH
64,"[137,138]","[146,143]",9.656854152679443,TIP,BRANCH
65,"[154,144]","[151,143]",2.414213538169861,TIP,BRANCH
66,"[37,149]","[25,165]",20.14213538169861,BRANCH,BRANCH
67,"[12,152]","[12,165]",12.0,BRANCH,BRANCH
68,"[89,158]","[82,181]",24.899494767189026,BRANCH,BRANCH
69,"[12,165]","[25,165]",12.0,BRANCH,BRANCH
70,"[1,185]","[12,165]",23.14213538169861,TIP,BRANCH
71,"[6,205]","[25,165]",85.94112491607666,TIP,BRANCH
72,"[70,182]","[82,181]",11.41421353816986,TIP,BRANCH
73,"[93,208]","[82,181]",30.55634891986847,TIP,BRANCH
74,"[37,281]","[31,217]",70.87005722522736,TIP,BRANCH
75,"[31,217]","[66,235]",41.041630148887634,BRANCH,BRANCH
76,"[66,235]","[80,256]",27.55634891986847,BRANCH,BRANCH
77,"[70,233]","[66,235]",3.414213538169861,TIP,BRANCH
78,"[114,264]","[80,256]",66.94112491607666,TIP,BRANCH
79,"[80,256]","[94,338]",97.32590091228485,BRANCH,BRANCH
80,"[241,282]","[214,295]",31.38477599620819,TIP,BRANCH
81,"[211,291]","[214,295]",3.8284270763397217,TIP,BRANCH
