vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.300048828125,53,170,164,3757.0511934757233,22.90884874070563

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[16,4]","[48,16]",42.55634891986847,BRANCH,BRANCH
2,"[2,0]","[16,4]",14.656854152679443,TIP,BRANCH
3,"[8,20]","[16,4]",18.899494767189026,TIP,BRANCH
4,"[98,4]","[100,4]",1.0,BRANCH,BRANCH
5,"[98,4]","[98,6]",1.0,BRANCH,BRANCH
6,"[86,0]","[98,4]",12.242640614509583,TIP,BRANCH
7,"[100,4]","[113,12]",19.899494767189026,BRANCH,BRANCH
8,"[100,4]","[98,6]",2.414213538169861,BRANCH,BRANCH
9,"[98,6]","[112,14]",17.485281229019165,BRANCH,BRANCH
10,"[181,0]","[177,11]",12.242640614509583,TIP,BRANCH
11,"[177,11]","[201,17]",25.485281229019165,BRANCH,BRANCH
12,"[177,11]","[173,12]",3.414213538169861,BRANCH,BRANCH
13,"[113,12]","[132,14]",18.82842707633972,BRANCH,BRANCH
14,"[113,12]","[112,14]",1.0,BRANCH,BRANCH
15,"[113,12]","[112,14]",2.414213538169861,BRANCH,BRANCH
16,"[156,0]","[155,12]",11.41421353816986,TIP,BRANCH
17,"[155,12]","[173,12]",17.0,BRANCH,BRANCH
18,"[155,12]","[136,21]",21.313708305358887,BRANCH,BRANCH
19,"[178,38]","[173,12]",37.55634891986847,TIP,BRANCH
20,"[136,0]","[132,14]",14.656854152679443,TIP,BRANCH
21,"[132,14]","[136,21]",7.656854152679443,BRANCH,BRANCH
22,"[51,18]","[48,16]",2.8284270763397217,TIP,BRANCH
23,"[48,16]","[32,28]",20.14213538169861,BRANCH,BRANCH
24,"[201,17]","[221,46]",38.62741661071777,BRANCH,BRANCH
25,"[208,1]","[201,17]",18.071067690849304,TIP,BRANCH
26,"[135,26]","[136,21]",4.414213538169861,TIP,BRANCH
27,"[475,2]","[486,22]",26.485281229019165,TIP,BRANCH
28,"[494,27]","[486,22]",10.242640614509583,TIP,BRANCH
29,"[497,0]","[486,22]",25.14213538169861,TIP,BRANCH
30,"[32,28]","[6,34]",27.485281229019165,BRANCH,BRANCH
31,"[97,84]","[32,28]",98.32590091228485,TIP,BRANCH
32,"[6,34]","[13,44]",12.485281229019165,BRANCH,BRANCH
33,"[1,23]","[6,34]",11.656854152679443,TIP,BRANCH
34,"[46,58]","[13,44]",37.79898953437805,TIP,BRANCH
35,"[13,44]","[12,95]",55.97056245803833,BRANCH,BRANCH
36,"[221,46]","[246,46]",24.0,BRANCH,BRANCH
37,"[219,51]","[221,46]",4.828427076339722,TIP,BRANCH
38,"[246,46]","[273,48]",26.82842707633972,BRANCH,BRANCH
39,"[251,58]","[246,46]",13.071067690849304,TIP,BRANCH
40,"[324,52]","[273,48]",56.62741661071777,TIP,BRANCH
41,"[273,48]","[270,85]",38.899494767189026,BRANCH,BRANCH
42,"[52,63]","[45,74]",15.485281229019165,TIP,BRANCH
43,"[43,73]","[45,74]",1.4142135381698608,TIP,BRANCH
44,"[45,74]","[38,107]",34.899494767189026,BRANCH,BRANCH
45,"[193,61]","[195,78]",16.82842707633972,TIP,BRANCH
46,"[244,108]","[195,78]",64.5269113779068,TIP,BRANCH
47,"[195,78]","[160,123]",69.87005722522736,BRANCH,BRANCH
48,"[264,66]","[270,85]",34.38477599620819,TIP,BRANCH
49,"[272,96]","[270,85]",10.41421353816986,TIP,BRANCH
50,"[12,95]","[15,95]",2.0,BRANCH,BRANCH
51,"[2,95]","[12,95]",9.0,TIP,BRANCH
52,"[15,95]","[21,105]",11.485281229019165,BRANCH,BRANCH
53,"[29,81]","[15,95]",19.55634891986847,TIP,BRANCH
54,"[21,105]","[38,107]",16.82842707633972,BRANCH,BRANCH
55,"[21,105]","[16,111]",6.656854152679443,BRANCH,BRANCH
56,"[38,107]","[40,116]",8.41421353816986,BRANCH,BRANCH
57,"[0,103]","[16,111]",19.485281229019165,TIP,BRANCH
58,"[20,113]","[16,111]",3.414213538169861,TIP,BRANCH
59,"[94,105]","[52,115]",45.97056245803833,TIP,BRANCH
60,"[52,115]","[40,116]",11.41421353816986,BRANCH,BRANCH
61,"[52,130]","[52,115]",14.0,TIP,BRANCH
62,"[40,116]","[21,144]",35.455843687057495,BRANCH,BRANCH
63,"[170,121]","[160,123]",9.828427076339722,TIP,BRANCH
64,"[160,123]","[175,161]",46.041630148887634,BRANCH,BRANCH
65,"[101,125]","[103,127]",84.35533845424652,BRANCH,PATH
66,"[101,125]","[56,158]",60.012192606925964,BRANCH,BRANCH
67,"[10,137]","[21,144]",12.899494767189026,TIP,BRANCH
68,"[21,144]","[23,151]",6.828427076339722,BRANCH,BRANCH
69,"[23,151]","[54,158]",33.72792184352875,BRANCH,BRANCH
70,"[23,151]","[17,171]",21.071067690849304,BRANCH,BRANCH
71,"[54,158]","[56,158]",1.0,BRANCH,BRANCH
72,"[52,165]","[54,158]",6.828427076339722,TIP,BRANCH
73,"[56,158]","[105,175]",54.62741661071777,BRANCH,BRANCH
74,"[175,161]","[147,170]",30.727921843528748,BRANCH,BRANCH
75,"[179,164]","[175,161]",3.8284270763397217,TIP,BRANCH
76,"[148,149]","[147,170]",21.656854152679443,TIP,BRANCH
77,"[143,178]","[147,170]",8.242640614509583,TIP,BRANCH
78,"[17,171]","[8,177]",10.485281229019165,BRANCH,BRANCH
79,"[104,189]","[105,175]",13.41421353816986,TIP,BRANCH
80,"[117,170]","[105,175]",12.656854152679443,TIP,BRANCH
81,"[8,177]","[3,199]",23.899494767189026,BRANCH,BRANCH
82,"[0,176]","[8,177]",7.0,TIP,BRANCH
83,"[1,200]","[3,199]",1.0,TIP,BRANCH
84,"[5,200]","[3,199]",1.0,TIP,BRANCH
85,"[108,199]","[122,219]",25.97056245803833,TIP,BRANCH
86,"[139,248]","[122,219]",37.38477599620819,TIP,BRANCH
87,"[110,242]","[122,219]",26.97056245803833,TIP,BRANCH
88,"[61,207]","[61,250]",45.31370830535889,TIP,BRANCH
