vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.305389404296875,60,208,193,3702.8257977962494,19.185625895317354

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[403,0]","[404,2]",1.4142135381698608,TIP,BRANCH
2,"[421,4]","[404,2]",16.82842707633972,TIP,BRANCH
3,"[389,19]","[404,2]",22.79898953437805,TIP,BRANCH
4,"[324,12]","[339,8]",15.656854152679443,TIP,BRANCH
5,"[325,25]","[339,8]",32.485281229019165,TIP,BRANCH
6,"[345,6]","[339,8]",5.414213538169861,TIP,BRANCH
7,"[83,10]","[89,11]",5.414213538169861,BRANCH,BRANCH
8,"[83,10]","[85,16]",5.828427076339722,BRANCH,BRANCH
9,"[82,8]","[83,10]",1.0,TIP,BRANCH
10,"[121,0]","[89,11]",35.14213538169861,TIP,BRANCH
11,"[89,11]","[85,16]",5.2426406145095825,BRANCH,BRANCH
12,"[68,16]","[85,16]",29.38477599620819,TIP,BRANCH
13,"[285,15]","[286,17]",1.4142135381698608,TIP,BRANCH
14,"[289,16]","[286,17]",2.414213538169861,TIP,BRANCH
15,"[271,17]","[270,23]",5.414213538169861,TIP,BRANCH
16,"[279,22]","[270,23]",8.41421353816986,TIP,BRANCH
17,"[268,24]","[270,23]",1.4142135381698608,TIP,BRANCH
18,"[182,17]","[156,26]",40.870057225227356,TIP,BRANCH
19,"[156,26]","[139,31]",18.071067690849304,BRANCH,BRANCH
20,"[187,36]","[156,26]",34.72792184352875,TIP,BRANCH
21,"[95,44]","[139,31]",49.55634891986847,TIP,BRANCH
22,"[139,34]","[139,31]",2.0,TIP,BRANCH
23,"[1,74]","[59,68]",61.72792184352875,TIP,BRANCH
24,"[89,62]","[59,68]",31.071067690849304,TIP,BRANCH
25,"[61,74]","[59,68]",5.414213538169861,TIP,BRANCH
26,"[157,68]","[154,68]",2.0,TIP,BRANCH
27,"[148,71]","[154,68]",7.656854152679443,TIP,BRANCH
28,"[149,65]","[154,68]",4.828427076339722,TIP,BRANCH
29,"[466,79]","[465,84]",4.0,TIP,BRANCH
30,"[450,91]","[465,84]",16.485281229019165,TIP,BRANCH
31,"[498,116]","[465,84]",51.28427076339722,TIP,BRANCH
32,"[384,92]","[381,101]",9.242640614509583,TIP,BRANCH
33,"[384,101]","[381,101]",2.0,TIP,BRANCH
34,"[378,105]","[381,101]",4.828427076339722,TIP,BRANCH
35,"[281,102]","[278,104]",2.8284270763397217,TIP,BRANCH
36,"[265,100]","[278,104]",13.656854152679443,TIP,BRANCH
37,"[283,131]","[278,104]",28.071067690849304,TIP,BRANCH
38,"[61,82]","[69,105]",25.899494767189026,TIP,BRANCH
39,"[70,114]","[69,105]",9.242640614509583,TIP,BRANCH
40,"[85,91]","[69,105]",20.97056245803833,TIP,BRANCH
41,"[61,107]","[49,106]",11.41421353816986,TIP,BRANCH
42,"[9,92]","[49,106]",44.79898953437805,TIP,BRANCH
43,"[49,106]","[25,134]",39.870057225227356,BRANCH,BRANCH
44,"[249,114]","[248,118]",3.414213538169861,TIP,BRANCH
45,"[253,107]","[248,118]",13.242640614509583,TIP,BRANCH
46,"[245,121]","[248,118]",2.8284270763397217,TIP,BRANCH
47,"[130,117]","[149,123]",21.313708305358887,TIP,BRANCH
48,"[168,123]","[149,123]",20.071067690849304,TIP,BRANCH
49,"[183,137]","[149,123]",38.97056245803833,TIP,BRANCH
50,"[368,117]","[371,125]",8.242640614509583,TIP,BRANCH
51,"[377,126]","[371,125]",5.414213538169861,TIP,BRANCH
52,"[371,125]","[374,144]",19.242640614509583,BRANCH,BRANCH
53,"[101,127]","[98,129]",2.8284270763397217,TIP,BRANCH
54,"[96,129]","[98,129]",1.0,TIP,BRANCH
55,"[98,129]","[98,140]",10.0,BRANCH,BRANCH
56,"[20,129]","[25,134]",6.656854152679443,TIP,BRANCH
57,"[7,159]","[25,134]",38.14213538169861,TIP,BRANCH
58,"[63,120]","[55,134]",16.313708305358887,TIP,BRANCH
59,"[66,141]","[55,134]",13.727921843528748,TIP,BRANCH
60,"[55,134]","[26,164]",42.18376553058624,BRANCH,BRANCH
61,"[98,140]","[117,149]",21.727921843528748,BRANCH,BRANCH
62,"[91,179]","[98,140]",51.11269783973694,TIP,BRANCH
63,"[366,162]","[374,144]",20.899494767189026,TIP,BRANCH
64,"[374,144]","[396,173]",40.79898953437805,BRANCH,BRANCH
65,"[138,147]","[117,149]",20.82842707633972,TIP,BRANCH
66,"[128,166]","[117,149]",21.14213538169861,TIP,BRANCH
67,"[26,164]","[26,168]",3.0,BRANCH,BRANCH
68,"[26,164]","[14,172]",22.242640614509583,BRANCH,BRANCH
69,"[39,168]","[26,168]",12.828427076339722,TIP,BRANCH
70,"[26,168]","[21,173]",6.656854152679443,BRANCH,BRANCH
71,"[14,172]","[21,173]",6.414213538169861,BRANCH,BRANCH
72,"[14,172]","[11,191]",18.82842707633972,BRANCH,BRANCH
73,"[23,177]","[21,173]",3.8284270763397217,TIP,BRANCH
74,"[397,176]","[396,173]",2.414213538169861,TIP,BRANCH
75,"[398,171]","[396,173]",1.4142135381698608,TIP,BRANCH
76,"[0,191]","[11,191]",10.0,TIP,BRANCH
77,"[11,191]","[26,212]",27.38477599620819,BRANCH,BRANCH
78,"[65,210]","[42,210]",32.97056245803833,TIP,BRANCH
79,"[42,210]","[32,212]",9.828427076339722,BRANCH,BRANCH
80,"[42,210]","[42,214]",3.0,BRANCH,BRANCH
81,"[26,212]","[32,212]",5.0,BRANCH,BRANCH
82,"[19,221]","[26,212]",10.485281229019165,TIP,BRANCH
83,"[32,212]","[42,214]",12.656854152679443,BRANCH,BRANCH
84,"[45,216]","[42,214]",2.8284270763397217,TIP,BRANCH
85,"[186,214]","[181,215]",4.414213538169861,TIP,BRANCH
86,"[179,220]","[181,215]",4.828427076339722,TIP,BRANCH
87,"[170,214]","[181,215]",10.0,TIP,BRANCH
88,"[388,239]","[384,240]",3.414213538169861,TIP,BRANCH
89,"[382,245]","[384,240]",4.828427076339722,TIP,BRANCH
90,"[372,229]","[384,240]",15.142135381698608,TIP,BRANCH
91,"[79,244]","[75,244]",3.0,TIP,BRANCH
92,"[72,244]","[75,244]",2.0,TIP,BRANCH
93,"[93,264]","[75,244]",27.041630148887634,TIP,BRANCH
94,"[127,237]","[127,266]",32.14213538169861,TIP,BRANCH
95,"[140,268]","[127,266]",12.828427076339722,TIP,BRANCH
96,"[87,274]","[127,266]",42.31370830535889,TIP,BRANCH
97,"[238,249]","[219,274]",37.14213538169861,TIP,BRANCH
98,"[219,274]","[219,276]",1.0,BRANCH,BRANCH
99,"[210,267]","[219,274]",10.485281229019165,TIP,BRANCH
100,"[219,276]","[258,294]",46.041630148887634,BRANCH,BRANCH
101,"[219,276]","[210,298]",25.313708305358887,BRANCH,BRANCH
102,"[258,292]","[258,294]",1.0,TIP,BRANCH
103,"[267,301]","[258,294]",11.071067690849304,TIP,BRANCH
104,"[205,299]","[210,298]",4.414213538169861,TIP,BRANCH
105,"[210,306]","[210,298]",7.0,TIP,BRANCH
106,"[292,296]","[297,298]",4.828427076339722,TIP,BRANCH
107,"[310,343]","[297,298]",49.38477599620819,TIP,BRANCH
108,"[298,293]","[297,298]",4.0,TIP,BRANCH
109,"[75,311]","[74,316]",4.414213538169861,TIP,BRANCH
110,"[68,327]","[74,316]",13.899494767189026,TIP,BRANCH
111,"[90,326]","[74,316]",18.727921843528748,TIP,BRANCH
112,"[394,300]","[381,321]",25.38477599620819,TIP,BRANCH
113,"[381,321]","[356,358]",52.35533845424652,BRANCH,BRANCH
114,"[392,325]","[381,321]",11.242640614509583,TIP,BRANCH
115,"[362,358]","[356,358]",5.0,TIP,BRANCH
116,"[357,366]","[356,358]",7.414213538169861,TIP,BRANCH
117,"[166,356]","[167,363]",6.414213538169861,TIP,BRANCH
118,"[172,367]","[167,363]",6.828427076339722,TIP,BRANCH
119,"[166,368]","[167,363]",4.0,TIP,BRANCH
120,"[139,369]","[139,379]",9.828427076339722,TIP,BRANCH
121,"[156,389]","[139,379]",20.14213538169861,TIP,BRANCH
