vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.309967041015625,42,165,146,3796.2227663993835,26.00152579725605

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[73,1]","[58,5]",15.656854152679443,TIP,BRANCH
2,"[53,0]","[58,5]",5.656854152679443,TIP,BRANCH
3,"[48,18]","[58,5]",16.313708305358887,TIP,BRANCH
4,"[444,14]","[477,16]",32.82842707633972,BRANCH,BRANCH
5,"[444,14]","[443,22]",7.414213538169861,BRANCH,BRANCH
6,"[431,2]","[444,14]",16.55634891986847,TIP,BRANCH
7,"[477,16]","[480,16]",2.0,BRANCH,BRANCH
8,"[477,16]","[463,35]",23.38477599620819,BRANCH,BRANCH
9,"[480,16]","[488,47]",33.31370830535889,BRANCH,BRANCH
10,"[505,0]","[480,16]",30.213203072547913,TIP,BRANCH
11,"[443,22]","[448,39]",18.656854152679443,BRANCH,BRANCH
12,"[431,28]","[443,22]",13.485281229019165,TIP,BRANCH
13,"[298,1]","[306,23]",25.727921843528748,TIP,BRANCH
14,"[316,33]","[306,23]",14.899494767189026,TIP,BRANCH
15,"[271,33]","[306,23]",38.14213538169861,TIP,BRANCH
16,"[462,35]","[460,34]",2.8284270763397217,BRANCH,PATH
17,"[462,35]","[462,40]",4.414213538169861,BRANCH,BRANCH
18,"[448,39]","[462,40]",13.41421353816986,BRANCH,BRANCH
19,"[448,39]","[446,56]",16.41421353816986,BRANCH,BRANCH
20,"[471,49]","[462,40]",12.485281229019165,TIP,BRANCH
21,"[508,45]","[488,47]",20.242640614509583,TIP,BRANCH
22,"[488,47]","[481,90]",45.31370830535889,BRANCH,BRANCH
23,"[404,23]","[446,56]",61.5979790687561,TIP,BRANCH
24,"[451,62]","[446,56]",6.656854152679443,TIP,BRANCH
25,"[337,36]","[351,66]",34.38477599620819,TIP,BRANCH
26,"[375,55]","[351,66]",27.14213538169861,TIP,BRANCH
27,"[351,66]","[353,124]",59.071067690849304,BRANCH,BRANCH
28,"[503,84]","[481,90]",24.242640614509583,TIP,BRANCH
29,"[481,90]","[479,100]",9.41421353816986,BRANCH,BRANCH
30,"[479,100]","[426,113]",57.38477599620819,BRANCH,BRANCH
31,"[479,100]","[480,148]",50.31370830535889,BRANCH,BRANCH
32,"[400,99]","[426,113]",30.38477599620819,TIP,BRANCH
33,"[426,113]","[421,127]",14.656854152679443,BRANCH,BRANCH
34,"[510,118]","[509,121]",2.414213538169861,TIP,BRANCH
35,"[505,121]","[509,121]",3.0,TIP,BRANCH
36,"[510,123]","[509,121]",1.4142135381698608,TIP,BRANCH
37,"[353,124]","[391,130]",39.485281229019165,BRANCH,BRANCH
38,"[324,146]","[353,124]",37.69848430156708,TIP,BRANCH
39,"[421,127]","[391,130]",29.82842707633972,BRANCH,BRANCH
40,"[421,127]","[459,135]",39.899494767189026,BRANCH,BRANCH
41,"[398,151]","[391,130]",22.899494767189026,TIP,BRANCH
42,"[461,130]","[459,135]",4.828427076339722,TIP,BRANCH
43,"[459,135]","[480,148]",26.55634891986847,BRANCH,BRANCH
44,"[507,188]","[480,148]",54.870057225227356,TIP,BRANCH
45,"[52,131]","[57,151]",21.071067690849304,TIP,BRANCH
46,"[65,151]","[57,151]",7.0,TIP,BRANCH
47,"[2,219]","[57,151]",92.88224983215332,TIP,BRANCH
48,"[435,162]","[428,182]",22.485281229019165,TIP,BRANCH
49,"[443,193]","[428,182]",19.14213538169861,TIP,BRANCH
50,"[388,174]","[428,182]",75.25483322143555,TIP,BRANCH
51,"[456,209]","[469,194]",21.727921843528748,TIP,BRANCH
52,"[462,190]","[469,194]",7.2426406145095825,TIP,BRANCH
53,"[475,184]","[469,194]",11.071067690849304,TIP,BRANCH
54,"[338,204]","[340,219]",30.14213538169861,BRANCH,BRANCH
55,"[341,202]","[338,204]",2.414213538169861,TIP,BRANCH
56,"[338,204]","[341,217]",12.828427076339722,BRANCH,BRANCH
57,"[416,230]","[341,217]",84.76955199241638,TIP,BRANCH
58,"[341,217]","[340,219]",1.0,BRANCH,BRANCH
59,"[187,210]","[167,219]",22.727921843528748,TIP,BRANCH
60,"[167,219]","[170,238]",19.242640614509583,BRANCH,BRANCH
61,"[164,214]","[167,219]",4.828427076339722,TIP,BRANCH
62,"[351,251]","[340,219]",38.485281229019165,TIP,BRANCH
63,"[445,220]","[431,236]",21.38477599620819,TIP,BRANCH
64,"[408,256]","[431,236]",32.62741661071777,TIP,BRANCH
65,"[478,307]","[431,236]",142.08326029777527,TIP,BRANCH
66,"[182,236]","[170,238]",11.828427076339722,TIP,BRANCH
67,"[166,250]","[170,238]",12.656854152679443,TIP,BRANCH
68,"[231,238]","[228,238]",2.0,TIP,BRANCH
69,"[226,241]","[228,238]",3.414213538169861,TIP,BRANCH
70,"[315,271]","[304,282]",16.899494767189026,TIP,BRANCH
71,"[231,265]","[304,282]",169.68123936653137,TIP,BRANCH
72,"[304,282]","[336,302]",38.870057225227356,BRANCH,BRANCH
73,"[379,276]","[376,291]",15.242640614509583,TIP,BRANCH
74,"[357,309]","[376,291]",27.79898953437805,TIP,BRANCH
75,"[384,314]","[376,291]",26.313708305358887,TIP,BRANCH
76,"[336,306]","[336,302]",3.0,TIP,BRANCH
77,"[343,292]","[336,302]",11.485281229019165,TIP,BRANCH
78,"[60,303]","[85,336]",47.870057225227356,TIP,BRANCH
79,"[85,336]","[186,355]",108.69848430156708,BRANCH,BRANCH
80,"[63,344]","[85,336]",23.899494767189026,TIP,BRANCH
81,"[350,345]","[364,342]",14.242640614509583,TIP,BRANCH
82,"[373,330]","[364,342]",14.313708305358887,TIP,BRANCH
83,"[367,350]","[364,342]",7.828427076339722,TIP,BRANCH
84,"[209,335]","[186,355]",32.62741661071777,TIP,BRANCH
85,"[186,355]","[200,376]",25.79898953437805,BRANCH,BRANCH
86,"[200,376]","[216,385]",20.485281229019165,BRANCH,BRANCH
87,"[200,376]","[216,385]",30.14213538169861,BRANCH,BRANCH
88,"[238,396]","[216,385]",25.55634891986847,TIP,BRANCH
89,"[431,453]","[455,453]",23.0,BRANCH,BRANCH
90,"[430,455]","[431,453]",1.4142135381698608,TIP,BRANCH
91,"[423,442]","[431,453]",12.899494767189026,TIP,BRANCH
92,"[509,411]","[455,453]",77.42640614509583,TIP,BRANCH
93,"[488,467]","[455,453]",39.79898953437805,TIP,BRANCH
94,"[122,458]","[113,497]",42.55634891986847,TIP,BRANCH
95,"[110,497]","[113,497]",2.0,TIP,BRANCH
96,"[114,501]","[113,497]",3.414213538169861,TIP,BRANCH
97,"[45,0]","[30,96]",120.69848430156708,TIP,TIP
98,"[118,1]","[129,15]",19.727921843528748,TIP,TIP
99,"[407,5]","[340,6]",74.87005722522736,TIP,TIP
100,"[327,12]","[320,15]",8.242640614509583,TIP,TIP
101,"[222,19]","[230,25]",11.656854152679443,TIP,TIP
102,"[80,30]","[74,34]",7.656854152679443,TIP,TIP
103,"[365,41]","[367,41]",2.0,TIP,TIP
104,"[62,51]","[64,52]",2.414213538169861,TIP,TIP
105,"[276,61]","[292,69]",19.313708305358887,TIP,TIP
106,"[391,67]","[430,91]",48.94112491607666,TIP,TIP
107,"[83,71]","[74,77]",11.485281229019165,TIP,TIP
108,"[284,91]","[271,99]",16.313708305358887,TIP,TIP
109,"[315,91]","[262,121]",82.74011445045471,TIP,TIP
110,"[104,100]","[96,112]",15.313708305358887,TIP,TIP
111,"[316,117]","[319,119]",3.8284270763397217,TIP,TIP
112,"[316,151]","[264,161]",57.79898953437805,TIP,TIP
113,"[220,157]","[230,161]",11.656854152679443,TIP,TIP
114,"[339,163]","[342,168]",6.2426406145095825,TIP,TIP
115,"[280,180]","[280,202]",23.656854152679443,TIP,TIP
116,"[240,194]","[192,233]",67.08326029777527,TIP,TIP
117,"[508,230]","[509,277]",61.012192606925964,TIP,TIP
118,"[310,237]","[308,240]",3.8284270763397217,TIP,TIP
119,"[94,239]","[86,244]",10.071067690849304,TIP,TIP
120,"[380,252]","[380,256]",4.828427076339722,TIP,TIP
121,"[277,253]","[277,274]",22.656854152679443,TIP,TIP
122,"[465,254]","[470,263]",11.071067690849304,TIP,TIP
123,"[159,285]","[176,286]",19.071067690849304,TIP,TIP
124,"[145,298]","[136,314]",19.727921843528748,TIP,TIP
125,"[493,315]","[485,317]",9.41421353816986,TIP,TIP
126,"[317,324]","[307,329]",12.071067690849304,TIP,TIP
127,"[506,324]","[511,336]",14.071067690849304,TIP,TIP
128,"[346,326]","[300,378]",80.42640614509583,TIP,TIP
129,"[478,332]","[509,348]",41.5269113779068,TIP,TIP
130,"[399,350]","[416,352]",18.656854152679443,TIP,TIP
131,"[275,356]","[260,359]",19.899494767189026,TIP,TIP
132,"[467,360]","[479,363]",14.656854152679443,TIP,TIP
133,"[428,365]","[439,367]",11.828427076339722,TIP,TIP
134,"[374,371]","[382,371]",8.828427076339722,TIP,TIP
135,"[383,395]","[349,411]",40.62741661071777,TIP,TIP
136,"[259,407]","[280,414]",23.899494767189026,TIP,TIP
137,"[441,409]","[440,411]",2.414213538169861,TIP,TIP
138,"[412,419]","[418,428]",11.485281229019165,TIP,TIP
139,"[94,428]","[100,430]",6.828427076339722,TIP,TIP
140,"[162,454]","[164,474]",23.313708305358887,TIP,TIP
141,"[390,463]","[384,471]",11.071067690849304,TIP,TIP
142,"[410,474]","[405,488]",16.071067690849304,TIP,TIP
143,"[505,478]","[510,487]",11.656854152679443,TIP,TIP
144,"[308,479]","[307,480]",1.4142135381698608,TIP,TIP
145,"[436,497]","[435,508]",11.41421353816986,TIP,TIP
146,"[82,506]","[74,510]",9.656854152679443,TIP,TIP
