vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.7162322998046875,61,165,172,4961.687838315964,28.847022315790486

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[160,4]","[156,6]",3.8284270763397217,TIP,BRANCH
2,"[156,6]","[120,7]",37.071067690849304,BRANCH,BRANCH
3,"[156,6]","[158,26]",19.82842707633972,BRANCH,BRANCH
4,"[215,6]","[238,6]",23.656854152679443,BRANCH,BRANCH
5,"[209,3]","[215,6]",6.2426406145095825,TIP,BRANCH
6,"[215,6]","[201,53]",51.79898953437805,BRANCH,BRANCH
7,"[251,1]","[238,6]",14.071067690849304,TIP,BRANCH
8,"[235,14]","[238,6]",8.242640614509583,TIP,BRANCH
9,"[372,0]","[451,6]",84.62741661071777,TIP,BRANCH
10,"[459,21]","[451,6]",17.899494767189026,TIP,BRANCH
11,"[457,1]","[451,6]",6.656854152679443,TIP,BRANCH
12,"[120,7]","[94,25]",33.28427076339722,BRANCH,BRANCH
13,"[120,7]","[120,21]",13.0,BRANCH,BRANCH
14,"[313,10]","[285,17]",42.55634891986847,BRANCH,BRANCH
15,"[323,2]","[313,10]",12.485281229019165,TIP,BRANCH
16,"[309,20]","[313,10]",10.242640614509583,TIP,BRANCH
17,"[285,17]","[267,18]",17.41421353816986,BRANCH,BRANCH
18,"[285,17]","[290,31]",14.656854152679443,BRANCH,BRANCH
19,"[260,31]","[267,18]",14.899494767189026,TIP,BRANCH
20,"[264,9]","[267,18]",8.828427076339722,TIP,BRANCH
21,"[120,21]","[106,30]",16.727921843528748,BRANCH,BRANCH
22,"[134,19]","[120,21]",14.242640614509583,TIP,BRANCH
23,"[94,25]","[41,65]",86.76955199241638,BRANCH,BRANCH
24,"[94,25]","[106,30]",12.656854152679443,BRANCH,BRANCH
25,"[185,4]","[158,26]",39.38477599620819,TIP,BRANCH
26,"[156,33]","[158,26]",6.414213538169861,TIP,BRANCH
27,"[106,30]","[108,54]",23.82842707633972,BRANCH,BRANCH
28,"[293,32]","[290,31]",2.414213538169861,TIP,BRANCH
29,"[288,37]","[290,31]",5.828427076339722,TIP,BRANCH
30,"[226,47]","[201,53]",27.313708305358887,TIP,BRANCH
31,"[201,53]","[137,83]",75.5979790687561,BRANCH,BRANCH
32,"[125,49]","[108,54]",18.071067690849304,TIP,BRANCH
33,"[108,54]","[107,66]",11.41421353816986,BRANCH,BRANCH
34,"[41,65]","[28,110]",49.97056245803833,BRANCH,BRANCH
35,"[41,65]","[70,78]",32.97056245803833,BRANCH,BRANCH
36,"[107,66]","[137,83]",36.041630148887634,BRANCH,BRANCH
37,"[107,66]","[70,78]",40.97056245803833,BRANCH,BRANCH
38,"[70,78]","[81,104]",29.55634891986847,BRANCH,BRANCH
39,"[220,77]","[220,79]",1.0,TIP,BRANCH
40,"[258,85]","[220,79]",42.79898953437805,TIP,BRANCH
41,"[196,124]","[220,79]",55.28427076339722,TIP,BRANCH
42,"[137,83]","[135,96]",12.828427076339722,BRANCH,BRANCH
43,"[410,74]","[408,83]",8.828427076339722,TIP,BRANCH
44,"[408,83]","[417,83]",8.0,BRANCH,BRANCH
45,"[396,90]","[408,83]",13.485281229019165,TIP,BRANCH
46,"[424,97]","[417,83]",15.899494767189026,TIP,BRANCH
47,"[465,74]","[417,83]",52.79898953437805,TIP,BRANCH
48,"[135,96]","[118,103]",18.899494767189026,BRANCH,BRANCH
49,"[140,101]","[135,96]",5.656854152679443,TIP,BRANCH
50,"[118,103]","[98,118]",28.727921843528748,BRANCH,BRANCH
51,"[115,93]","[118,103]",10.656854152679443,TIP,BRANCH
52,"[81,104]","[98,118]",21.79898953437805,BRANCH,BRANCH
53,"[81,104]","[58,142]",47.11269783973694,BRANCH,BRANCH
54,"[28,110]","[9,164]",63.11269783973694,BRANCH,BRANCH
55,"[28,110]","[48,142]",38.870057225227356,BRANCH,BRANCH
56,"[98,118]","[80,163]",51.455843687057495,BRANCH,BRANCH
57,"[296,119]","[373,174]",102.46803629398346,BRANCH,BRANCH
58,"[48,142]","[58,142]",9.0,BRANCH,BRANCH
59,"[48,142]","[22,164]",34.28427076339722,BRANCH,BRANCH
60,"[58,142]","[78,163]",30.627416610717773,BRANCH,BRANCH
61,"[78,163]","[80,163]",1.0,BRANCH,BRANCH
62,"[87,200]","[78,163]",41.79898953437805,TIP,BRANCH
63,"[97,174]","[80,163]",20.14213538169861,TIP,BRANCH
