vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.8951416015625,80,157,199,5527.3955508470535,27.77585703943243

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[176,16]","[135,8]",46.62741661071777,TIP,BRANCH
2,"[129,3]","[135,8]",6.656854152679443,TIP,BRANCH
3,"[131,17]","[135,8]",9.242640614509583,TIP,BRANCH
4,"[441,16]","[499,29]",64.04163014888763,BRANCH,BRANCH
5,"[424,3]","[441,16]",20.97056245803833,TIP,BRANCH
6,"[441,16]","[420,29]",24.97056245803833,BRANCH,BRANCH
7,"[392,9]","[420,29]",34.870057225227356,TIP,BRANCH
8,"[420,29]","[417,52]",22.82842707633972,BRANCH,BRANCH
9,"[485,0]","[499,29]",35.79898953437805,TIP,BRANCH
10,"[499,29]","[477,69]",50.455843687057495,BRANCH,BRANCH
11,"[72,46]","[85,46]",12.0,BRANCH,BRANCH
12,"[66,29]","[72,46]",18.071067690849304,TIP,BRANCH
13,"[72,46]","[67,72]",26.656854152679443,BRANCH,BRANCH
14,"[85,46]","[87,63]",16.82842707633972,BRANCH,BRANCH
15,"[105,0]","[85,46]",53.455843687057495,TIP,BRANCH
16,"[417,52]","[393,63]",29.313708305358887,BRANCH,BRANCH
17,"[417,52]","[444,73]",34.870057225227356,BRANCH,BRANCH
18,"[120,84]","[87,63]",41.28427076339722,TIP,BRANCH
19,"[87,63]","[67,72]",22.313708305358887,BRANCH,BRANCH
20,"[393,63]","[387,64]",5.414213538169861,BRANCH,BRANCH
21,"[393,63]","[441,84]",59.455843687057495,BRANCH,BRANCH
22,"[334,74]","[387,64]",64.5979790687561,TIP,BRANCH
23,"[352,86]","[387,64]",43.28427076339722,TIP,BRANCH
24,"[477,69]","[458,71]",18.82842707633972,BRANCH,BRANCH
25,"[477,69]","[498,81]",25.55634891986847,BRANCH,BRANCH
26,"[455,48]","[458,71]",23.242640614509583,TIP,BRANCH
27,"[458,71]","[444,73]",13.828427076339722,BRANCH,BRANCH
28,"[67,72]","[16,116]",69.39696860313416,BRANCH,BRANCH
29,"[444,73]","[441,84]",11.242640614509583,BRANCH,BRANCH
30,"[502,81]","[498,81]",3.0,TIP,BRANCH
31,"[498,81]","[489,119]",43.38477599620819,BRANCH,BRANCH
32,"[441,84]","[446,132]",48.65685415267944,BRANCH,BRANCH
33,"[382,102]","[383,105]",2.414213538169861,TIP,BRANCH
34,"[325,126]","[383,105]",66.28427076339722,TIP,BRANCH
35,"[383,105]","[429,134]",57.18376553058624,BRANCH,BRANCH
36,"[1,105]","[8,116]",12.899494767189026,TIP,BRANCH
37,"[8,116]","[16,116]",7.0,BRANCH,BRANCH
38,"[2,124]","[8,116]",9.071067690849304,TIP,BRANCH
39,"[53,139]","[16,116]",45.11269783973694,TIP,BRANCH
40,"[504,116]","[489,119]",15.242640614509583,TIP,BRANCH
41,"[489,119]","[477,137]",21.97056245803833,BRANCH,BRANCH
42,"[446,132]","[454,137]",9.071067690849304,BRANCH,BRANCH
43,"[446,132]","[429,134]",16.82842707633972,BRANCH,BRANCH
44,"[429,134]","[405,154]",32.62741661071777,BRANCH,BRANCH
45,"[454,137]","[470,137]",15.0,BRANCH,BRANCH
46,"[454,137]","[429,181]",52.94112491607666,BRANCH,BRANCH
47,"[470,137]","[477,137]",6.0,BRANCH,BRANCH
48,"[470,137]","[469,175]",37.41421353816986,BRANCH,BRANCH
49,"[504,147]","[477,137]",30.55634891986847,TIP,BRANCH
50,"[352,148]","[333,152]",19.656854152679443,BRANCH,BRANCH
51,"[352,148]","[331,203]",62.69848430156708,BRANCH,BRANCH
52,"[366,128]","[352,148]",24.97056245803833,TIP,BRANCH
53,"[327,151]","[333,152]",5.414213538169861,TIP,BRANCH
54,"[333,152]","[331,203]",55.55634891986847,BRANCH,BRANCH
55,"[311,148]","[304,153]",8.071067690849304,TIP,BRANCH
56,"[283,152]","[304,153]",21.242640614509583,TIP,BRANCH
57,"[312,161]","[304,153]",10.899494767189026,TIP,BRANCH
58,"[405,154]","[402,169]",15.242640614509583,BRANCH,BRANCH
59,"[400,149]","[405,154]",5.656854152679443,TIP,BRANCH
60,"[402,169]","[379,173]",23.656854152679443,BRANCH,BRANCH
61,"[402,169]","[429,181]",30.55634891986847,BRANCH,BRANCH
62,"[379,173]","[329,210]",76.18376553058624,BRANCH,BRANCH
63,"[376,170]","[379,173]",2.8284270763397217,TIP,BRANCH
64,"[469,175]","[485,180]",17.071067690849304,BRANCH,BRANCH
65,"[469,175]","[432,187]",40.97056245803833,BRANCH,BRANCH
66,"[485,180]","[502,218]",50.38477599620819,BRANCH,BRANCH
67,"[508,172]","[485,180]",24.899494767189026,TIP,BRANCH
68,"[429,181]","[432,187]",6.2426406145095825,BRANCH,BRANCH
69,"[432,187]","[405,211]",38.870057225227356,BRANCH,BRANCH
70,"[331,203]","[329,210]",6.828427076339722,BRANCH,BRANCH
71,"[329,210]","[326,211]",2.414213538169861,BRANCH,BRANCH
72,"[326,211]","[279,282]",92.9827550649643,BRANCH,BRANCH
73,"[242,220]","[326,211]",99.91168737411499,TIP,BRANCH
74,"[396,206]","[400,211]",5.656854152679443,TIP,BRANCH
75,"[400,211]","[405,211]",4.0,BRANCH,BRANCH
76,"[400,211]","[377,231]",31.627416610717773,BRANCH,BRANCH
77,"[405,211]","[418,239]",31.97056245803833,BRANCH,BRANCH
78,"[502,218]","[463,235]",45.041630148887634,BRANCH,BRANCH
79,"[503,230]","[502,218]",11.828427076339722,TIP,BRANCH
80,"[365,292]","[377,231]",64.97056245803833,TIP,BRANCH
81,"[374,224]","[377,231]",6.828427076339722,TIP,BRANCH
82,"[463,235]","[463,245]",9.0,BRANCH,BRANCH
83,"[463,235]","[418,239]",49.38477599620819,BRANCH,BRANCH
84,"[418,239]","[402,275]",43.79898953437805,BRANCH,BRANCH
85,"[480,250]","[463,245]",18.071067690849304,TIP,BRANCH
86,"[463,245]","[451,272]",31.14213538169861,BRANCH,BRANCH
87,"[326,260]","[324,263]",2.8284270763397217,TIP,BRANCH
88,"[315,265]","[324,263]",8.828427076339722,TIP,BRANCH
89,"[314,305]","[324,263]",85.42640614509583,TIP,BRANCH
90,"[451,272]","[416,286]",39.79898953437805,BRANCH,BRANCH
91,"[451,272]","[489,286]",42.38477599620819,BRANCH,BRANCH
92,"[402,275]","[416,286]",19.313708305358887,BRANCH,BRANCH
93,"[402,275]","[394,309]",39.38477599620819,BRANCH,BRANCH
94,"[32,269]","[35,276]",6.828427076339722,TIP,BRANCH
95,"[44,273]","[35,276]",8.828427076339722,TIP,BRANCH
96,"[30,307]","[35,276]",31.656854152679443,TIP,BRANCH
97,"[276,272]","[279,282]",10.656854152679443,TIP,BRANCH
98,"[279,282]","[264,305]",27.79898953437805,BRANCH,BRANCH
99,"[416,286]","[403,307]",24.97056245803833,BRANCH,BRANCH
100,"[510,263]","[489,286]",35.97056245803833,TIP,BRANCH
101,"[488,289]","[489,286]",2.414213538169861,TIP,BRANCH
102,"[113,273]","[76,304]",59.28427076339722,TIP,BRANCH
103,"[99,308]","[76,304]",23.656854152679443,TIP,BRANCH
104,"[74,306]","[76,304]",1.4142135381698608,TIP,BRANCH
105,"[235,315]","[264,305]",32.14213538169861,TIP,BRANCH
106,"[302,320]","[264,305]",45.455843687057495,TIP,BRANCH
107,"[403,307]","[394,309]",8.828427076339722,BRANCH,BRANCH
108,"[406,309]","[403,307]",2.414213538169861,TIP,BRANCH
109,"[394,309]","[383,325]",21.313708305358887,BRANCH,BRANCH
110,"[206,300]","[213,319]",20.899494767189026,TIP,BRANCH
111,"[224,319]","[213,319]",10.828427076339722,TIP,BRANCH
112,"[210,322]","[213,319]",3.8284270763397217,TIP,BRANCH
113,"[369,333]","[383,325]",16.313708305358887,TIP,BRANCH
114,"[383,325]","[401,340]",22.79898953437805,BRANCH,BRANCH
115,"[474,333]","[423,327]",64.94112491607666,TIP,BRANCH
116,"[423,327]","[401,340]",25.97056245803833,BRANCH,BRANCH
117,"[450,372]","[423,327]",54.76955199241638,TIP,BRANCH
118,"[509,311]","[492,336]",37.72792184352875,TIP,BRANCH
119,"[507,338]","[492,336]",14.828427076339722,TIP,BRANCH
120,"[492,336]","[479,376]",44.55634891986847,BRANCH,BRANCH
121,"[401,340]","[350,341]",63.870057225227356,BRANCH,BRANCH
122,"[258,373]","[350,341]",116.15432798862457,TIP,BRANCH
