vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
2.1083831787109375,97,134,213,6203.5763520002365,29.124771605634912

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[4,6]","[11,6]",6.828427076339722,TIP,BRANCH
2,"[16,3]","[11,6]",4.828427076339722,TIP,BRANCH
3,"[13,14]","[11,6]",7.414213538169861,TIP,BRANCH
4,"[386,8]","[386,11]",2.0,TIP,BRANCH
5,"[386,11]","[442,14]",58.72792184352875,BRANCH,BRANCH
6,"[386,11]","[374,35]",27.55634891986847,BRANCH,BRANCH
7,"[442,14]","[484,29]",47.79898953437805,BRANCH,BRANCH
8,"[442,14]","[448,66]",56.38477599620819,BRANCH,BRANCH
9,"[46,0]","[59,28]",36.14213538169861,TIP,BRANCH
10,"[32,1]","[59,28]",46.55634891986847,TIP,BRANCH
11,"[59,28]","[65,42]",15.071067690849304,BRANCH,BRANCH
12,"[484,29]","[488,29]",3.0,BRANCH,BRANCH
13,"[484,29]","[448,66]",51.08326029777527,BRANCH,BRANCH
14,"[488,29]","[490,29]",1.0,BRANCH,BRANCH
15,"[488,29]","[497,84]",64.35533845424652,BRANCH,BRANCH
16,"[498,6]","[490,29]",25.313708305358887,TIP,BRANCH
17,"[500,28]","[490,29]",9.41421353816986,TIP,BRANCH
18,"[240,46]","[299,32]",63.79898953437805,TIP,BRANCH
19,"[294,54]","[299,32]",23.071067690849304,TIP,BRANCH
20,"[302,30]","[299,32]",2.414213538169861,TIP,BRANCH
21,"[374,35]","[366,67]",49.28427076339722,BRANCH,BRANCH
22,"[374,35]","[385,63]",31.14213538169861,BRANCH,BRANCH
23,"[118,87]","[65,42]",86.01219260692596,TIP,BRANCH
24,"[60,89]","[65,42]",50.55634891986847,TIP,BRANCH
25,"[385,63]","[395,63]",9.0,BRANCH,BRANCH
26,"[385,63]","[366,67]",19.242640614509583,BRANCH,BRANCH
27,"[395,63]","[403,80]",19.313708305358887,BRANCH,BRANCH
28,"[395,63]","[444,69]",56.69848430156708,BRANCH,BRANCH
29,"[448,66]","[444,69]",4.828427076339722,BRANCH,BRANCH
30,"[448,66]","[495,84]",53.62741661071777,BRANCH,BRANCH
31,"[366,67]","[365,72]",4.414213538169861,BRANCH,BRANCH
32,"[444,69]","[444,72]",2.0,BRANCH,BRANCH
33,"[365,72]","[383,105]",40.041630148887634,BRANCH,BRANCH
34,"[365,72]","[356,77]",10.071067690849304,BRANCH,BRANCH
35,"[444,72]","[436,82]",12.899494767189026,BRANCH,BRANCH
36,"[462,92]","[444,72]",26.041630148887634,TIP,BRANCH
37,"[350,72]","[356,77]",7.656854152679443,TIP,BRANCH
38,"[356,77]","[308,116]",66.84061968326569,BRANCH,BRANCH
39,"[403,80]","[436,82]",32.82842707633972,BRANCH,BRANCH
40,"[403,80]","[394,105]",27.313708305358887,BRANCH,BRANCH
41,"[436,82]","[453,134]",58.62741661071777,BRANCH,BRANCH
42,"[495,84]","[497,84]",1.0,BRANCH,BRANCH
