vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
2.5775909423828125,135,136,271,7517.195751905441,27.738729711828196

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[112,0]","[95,6]",18.485281229019165,TIP,BRANCH
2,"[95,6]","[86,45]",41.72792184352875,BRANCH,BRANCH
3,"[70,0]","[95,6]",26.071067690849304,TIP,BRANCH
4,"[406,9]","[371,47]",63.21320307254791,BRANCH,BRANCH
5,"[406,9]","[438,14]",34.31370830535889,BRANCH,BRANCH
6,"[406,9]","[418,30]",25.14213538169861,BRANCH,BRANCH
7,"[138,8]","[137,11]",2.414213538169861,TIP,BRANCH
8,"[158,19]","[137,11]",23.313708305358887,TIP,BRANCH
9,"[131,16]","[137,11]",6.656854152679443,TIP,BRANCH
10,"[438,14]","[460,23]",25.313708305358887,BRANCH,BRANCH
11,"[438,14]","[418,30]",25.213203072547913,BRANCH,BRANCH
12,"[460,23]","[473,81]",108.5269113779068,BRANCH,BRANCH
13,"[460,23]","[450,69]",48.72792184352875,BRANCH,BRANCH
14,"[62,0]","[54,24]",26.313708305358887,TIP,BRANCH
15,"[0,25]","[54,24]",71.11269783973694,TIP,BRANCH
16,"[54,24]","[66,45]",24.97056245803833,BRANCH,BRANCH
17,"[418,30]","[415,51]",21.242640614509583,BRANCH,BRANCH
18,"[342,17]","[302,32]",45.79898953437805,TIP,BRANCH
19,"[260,39]","[302,32]",44.72792184352875,TIP,BRANCH
20,"[291,54]","[302,32]",28.485281229019165,TIP,BRANCH
21,"[26,30]","[15,40]",15.313708305358887,TIP,BRANCH
22,"[0,34]","[15,40]",17.656854152679443,TIP,BRANCH
23,"[6,56]","[15,40]",22.485281229019165,TIP,BRANCH
24,"[66,45]","[86,45]",19.82842707633972,BRANCH,BRANCH
25,"[66,45]","[65,71]",25.41421353816986,BRANCH,BRANCH
26,"[86,45]","[88,66]",20.82842707633972,BRANCH,BRANCH
27,"[245,3]","[238,45]",43.899494767189026,TIP,BRANCH
28,"[222,50]","[238,45]",17.071067690849304,TIP,BRANCH
29,"[242,53]","[238,45]",8.242640614509583,TIP,BRANCH
30,"[371,47]","[346,70]",37.62741661071777,BRANCH,BRANCH
31,"[371,47]","[384,64]",21.55634891986847,BRANCH,BRANCH
32,"[415,51]","[390,64]",29.38477599620819,BRANCH,BRANCH
33,"[415,51]","[450,69]",41.041630148887634,BRANCH,BRANCH
34,"[384,64]","[390,64]",5.0,BRANCH,BRANCH
35,"[384,64]","[374,77]",15.727921843528748,BRANCH,BRANCH
36,"[390,64]","[401,83]",22.14213538169861,BRANCH,BRANCH
37,"[118,85]","[88,66]",39.455843687057495,TIP,BRANCH
38,"[88,66]","[65,71]",24.071067690849304,BRANCH,BRANCH
39,"[450,69]","[451,79]",9.41421353816986,BRANCH,BRANCH
40,"[341,72]","[346,70]",4.828427076339722,TIP,BRANCH
41,"[346,70]","[354,78]",9.899494767189026,BRANCH,BRANCH
42,"[65,71]","[17,117]",68.9827550649643,BRANCH,BRANCH
43,"[374,77]","[354,78]",19.41421353816986,BRANCH,BRANCH
44,"[374,77]","[389,103]",30.79898953437805,BRANCH,BRANCH
45,"[350,85]","[354,78]",7.656854152679443,TIP,BRANCH
46,"[451,79]","[473,81]",21.82842707633972,BRANCH,BRANCH
47,"[451,79]","[443,89]",11.899494767189026,BRANCH,BRANCH
48,"[473,81]","[488,119]",42.79898953437805,BRANCH,BRANCH
49,"[401,83]","[443,89]",43.485281229019165,BRANCH,BRANCH
50,"[401,83]","[394,103]",21.899494767189026,BRANCH,BRANCH
51,"[443,89]","[436,136]",48.899494767189026,BRANCH,BRANCH
52,"[389,103]","[394,103]",4.0,BRANCH,BRANCH
53,"[389,103]","[356,125]",41.28427076339722,BRANCH,BRANCH
54,"[394,103]","[430,136]",50.426406145095825,BRANCH,BRANCH
55,"[276,98]","[272,110]",12.656854152679443,TIP,BRANCH
56,"[267,113]","[272,110]",5.2426406145095825,TIP,BRANCH
57,"[274,111]","[272,110]",1.0,TIP,BRANCH
58,"[7,117]","[17,117]",9.0,BRANCH,BRANCH
59,"[0,90]","[7,117]",28.485281229019165,TIP,BRANCH
60,"[3,125]","[7,117]",8.242640614509583,TIP,BRANCH
61,"[17,117]","[52,143]",44.94112491607666,BRANCH,BRANCH
62,"[502,117]","[488,119]",13.828427076339722,TIP,BRANCH
63,"[488,119]","[468,146]",33.870057225227356,BRANCH,BRANCH
64,"[356,125]","[324,128]",33.899494767189026,BRANCH,BRANCH
65,"[356,125]","[354,141]",15.828427076339722,BRANCH,BRANCH
66,"[304,116]","[324,128]",23.55634891986847,TIP,BRANCH
67,"[324,128]","[320,152]",25.899494767189026,BRANCH,BRANCH
68,"[430,136]","[436,136]",5.0,BRANCH,BRANCH
69,"[430,136]","[419,150]",17.14213538169861,BRANCH,BRANCH
70,"[436,136]","[468,146]",34.72792184352875,BRANCH,BRANCH
71,"[354,141]","[351,170]",31.485281229019165,BRANCH,BRANCH
72,"[354,141]","[320,152]",37.55634891986847,BRANCH,BRANCH
