vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.3538360595703125,66,184,189,3865.8085528612137,20.454013507202188

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[14,0]","[21,4]",7.656854152679443,TIP,BRANCH
2,"[21,4]","[31,10]",12.071067690849304,BRANCH,BRANCH
3,"[27,0]","[21,4]",6.2426406145095825,TIP,BRANCH
4,"[36,5]","[36,7]",1.0,TIP,BRANCH
5,"[36,7]","[75,27]",49.21320307254791,BRANCH,BRANCH
6,"[36,7]","[31,10]",5.2426406145095825,BRANCH,BRANCH
7,"[31,10]","[19,29]",22.97056245803833,BRANCH,BRANCH
8,"[491,0]","[495,12]",12.656854152679443,TIP,BRANCH
9,"[495,12]","[489,22]",11.656854152679443,BRANCH,BRANCH
10,"[510,14]","[495,12]",17.485281229019165,TIP,BRANCH
11,"[199,0]","[185,13]",22.485281229019165,TIP,BRANCH
12,"[185,13]","[197,13]",11.0,BRANCH,BRANCH
13,"[166,16]","[185,13]",25.14213538169861,TIP,BRANCH
14,"[228,47]","[197,13]",47.5979790687561,TIP,BRANCH
15,"[212,8]","[197,13]",15.656854152679443,TIP,BRANCH
16,"[245,7]","[324,22]",85.04163014888763,TIP,BRANCH
17,"[324,22]","[340,40]",25.38477599620819,BRANCH,BRANCH
18,"[326,20]","[324,22]",1.4142135381698608,TIP,BRANCH
19,"[493,21]","[489,22]",3.414213538169861,TIP,BRANCH
20,"[489,22]","[486,28]",6.2426406145095825,BRANCH,BRANCH
21,"[85,34]","[75,27]",12.485281229019165,TIP,BRANCH
22,"[73,26]","[75,27]",1.4142135381698608,TIP,BRANCH
23,"[484,43]","[486,28]",17.071067690849304,TIP,BRANCH
24,"[486,28]","[449,73]",62.25483322143555,BRANCH,BRANCH
25,"[19,29]","[12,39]",22.727921843528748,BRANCH,BRANCH
26,"[19,29]","[20,35]",5.414213538169861,BRANCH,BRANCH
27,"[20,35]","[49,50]",35.38477599620819,BRANCH,BRANCH
28,"[20,35]","[12,39]",8.656854152679443,BRANCH,BRANCH
29,"[12,39]","[12,47]",7.0,BRANCH,BRANCH
30,"[344,34]","[340,40]",7.2426406145095825,TIP,BRANCH
31,"[342,46]","[340,40]",5.828427076339722,TIP,BRANCH
32,"[12,47]","[29,54]",20.656854152679443,BRANCH,BRANCH
33,"[2,73]","[12,47]",29.14213538169861,TIP,BRANCH
34,"[49,50]","[47,55]",4.828427076339722,BRANCH,BRANCH
35,"[47,39]","[49,50]",23.485281229019165,TIP,BRANCH
36,"[29,54]","[47,55]",17.41421353816986,BRANCH,BRANCH
37,"[29,54]","[11,95]",47.62741661071777,BRANCH,BRANCH
38,"[41,88]","[47,55]",36.72792184352875,TIP,BRANCH
39,"[110,31]","[91,57]",38.55634891986847,TIP,BRANCH
40,"[91,57]","[66,61]",25.242640614509583,BRANCH,BRANCH
41,"[91,57]","[107,76]",24.79898953437805,BRANCH,BRANCH
42,"[133,60]","[163,68]",33.485281229019165,BRANCH,BRANCH
43,"[133,60]","[131,65]",4.414213538169861,BRANCH,BRANCH
44,"[77,40]","[66,61]",24.55634891986847,TIP,BRANCH
45,"[62,62]","[66,61]",3.414213538169861,TIP,BRANCH
46,"[131,65]","[123,66]",7.414213538169861,BRANCH,BRANCH
47,"[145,72]","[131,65]",15.485281229019165,TIP,BRANCH
48,"[124,64]","[123,66]",1.4142135381698608,TIP,BRANCH
49,"[123,66]","[107,76]",18.727921843528748,BRANCH,BRANCH
50,"[163,68]","[270,110]",123.39696860313416,BRANCH,BRANCH
51,"[161,69]","[163,68]",1.0,TIP,BRANCH
52,"[449,73]","[439,83]",13.313708305358887,BRANCH,BRANCH
53,"[451,77]","[449,73]",3.414213538169861,TIP,BRANCH
54,"[107,76]","[86,124]",56.5269113779068,BRANCH,BRANCH
55,"[439,83]","[380,98]",64.21320307254791,BRANCH,BRANCH
56,"[450,91]","[439,83]",13.899494767189026,TIP,BRANCH
57,"[11,95]","[22,106]",18.071067690849304,BRANCH,BRANCH
58,"[11,95]","[9,109]",13.41421353816986,BRANCH,BRANCH
59,"[378,98]","[380,98]",3.8284270763397217,BRANCH,BRANCH
60,"[378,98]","[380,98]",1.0,BRANCH,BRANCH
61,"[378,98]","[317,117]",67.87005722522736,BRANCH,BRANCH
62,"[27,96]","[69,102]",53.28427076339722,TIP,BRANCH
63,"[81,96]","[69,102]",13.485281229019165,TIP,BRANCH
64,"[69,102]","[64,114]",13.071067690849304,BRANCH,BRANCH
65,"[24,106]","[22,106]",1.0,TIP,BRANCH
66,"[22,106]","[9,109]",12.828427076339722,BRANCH,BRANCH
67,"[0,117]","[9,109]",13.071067690849304,TIP,BRANCH
68,"[273,110]","[270,110]",2.0,TIP,BRANCH
69,"[268,114]","[270,110]",3.414213538169861,TIP,BRANCH
70,"[64,114]","[53,116]",10.828427076339722,BRANCH,BRANCH
71,"[65,119]","[64,114]",4.414213538169861,TIP,BRANCH
72,"[38,120]","[53,116]",16.485281229019165,TIP,BRANCH
73,"[53,116]","[50,157]",42.071067690849304,BRANCH,BRANCH
74,"[307,109]","[317,117]",13.485281229019165,TIP,BRANCH
75,"[346,180]","[317,117]",74.5979790687561,TIP,BRANCH
76,"[101,133]","[86,124]",18.899494767189026,TIP,BRANCH
77,"[86,124]","[85,126]",1.0,BRANCH,BRANCH
78,"[82,127]","[85,126]",2.414213538169861,TIP,BRANCH
79,"[85,129]","[85,126]",2.0,TIP,BRANCH
80,"[155,145]","[147,146]",7.414213538169861,TIP,BRANCH
81,"[136,143]","[147,146]",11.242640614509583,TIP,BRANCH
82,"[179,191]","[147,146]",59.012192606925964,TIP,BRANCH
83,"[26,126]","[17,149]",25.727921843528748,TIP,BRANCH
84,"[0,140]","[17,149]",20.313708305358887,TIP,BRANCH
85,"[17,149]","[37,161]",26.899494767189026,BRANCH,BRANCH
86,"[50,157]","[71,161]",21.656854152679443,BRANCH,BRANCH
87,"[50,157]","[37,161]",13.656854152679443,BRANCH,BRANCH
88,"[47,173]","[37,161]",15.313708305358887,TIP,BRANCH
89,"[71,161]","[71,163]",1.0,BRANCH,BRANCH
90,"[85,134]","[71,161]",31.38477599620819,TIP,BRANCH
91,"[71,163]","[84,167]",13.656854152679443,BRANCH,BRANCH
92,"[61,176]","[71,163]",16.727921843528748,TIP,BRANCH
93,"[84,167]","[96,173]",14.071067690849304,BRANCH,BRANCH
94,"[91,150]","[84,167]",19.313708305358887,TIP,BRANCH
95,"[102,172]","[96,173]",5.414213538169861,TIP,BRANCH
96,"[93,186]","[96,173]",13.242640614509583,TIP,BRANCH
97,"[0,162]","[3,177]",16.071067690849304,TIP,BRANCH
98,"[7,180]","[3,177]",4.2426406145095825,TIP,BRANCH
99,"[0,182]","[3,177]",5.828427076339722,TIP,BRANCH
100,"[56,182]","[50,196]",15.485281229019165,TIP,BRANCH
101,"[35,197]","[50,196]",15.242640614509583,TIP,BRANCH
102,"[50,196]","[51,204]",7.414213538169861,BRANCH,BRANCH
103,"[59,197]","[57,198]",1.4142135381698608,TIP,BRANCH
104,"[57,198]","[51,204]",8.656854152679443,BRANCH,BRANCH
105,"[51,204]","[38,239]",39.38477599620819,BRANCH,BRANCH
106,"[211,207]","[216,207]",4.0,TIP,BRANCH
107,"[192,233]","[216,207]",49.38477599620819,TIP,BRANCH
108,"[225,196]","[216,207]",13.899494767189026,TIP,BRANCH
109,"[0,222]","[6,238]",17.485281229019165,TIP,BRANCH
110,"[6,238]","[22,241]",16.242640614509583,BRANCH,BRANCH
111,"[0,241]","[6,238]",5.828427076339722,TIP,BRANCH
112,"[38,239]","[46,240]",7.414213538169861,BRANCH,BRANCH
113,"[38,239]","[22,241]",15.828427076339722,BRANCH,BRANCH
114,"[46,240]","[52,247]",24.485281229019165,BRANCH,BRANCH
115,"[46,240]","[52,247]",9.071067690849304,BRANCH,BRANCH
116,"[20,245]","[22,241]",3.414213538169861,TIP,BRANCH
117,"[56,308]","[52,247]",64.55634891986847,TIP,BRANCH
118,"[78,268]","[61,245]",29.627416610717773,BRANCH,PATH
119,"[85,268]","[78,268]",6.0,TIP,BRANCH
120,"[73,283]","[78,268]",16.071067690849304,TIP,BRANCH
121,"[500,286]","[499,284]",1.4142135381698608,TIP,BRANCH
122,"[504,275]","[499,284]",9.656854152679443,TIP,BRANCH
123,"[175,317]","[164,327]",14.313708305358887,TIP,BRANCH
124,"[160,329]","[164,327]",3.414213538169861,TIP,BRANCH
125,"[167,328]","[164,327]",2.0,TIP,BRANCH
