vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.9962310791015625,95,159,221,5833.1428055763245,26.39431133744943

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[447,12]","[416,13]",30.41421353816986,BRANCH,BRANCH
2,"[447,12]","[452,19]",8.071067690849304,BRANCH,BRANCH
3,"[447,12]","[478,19]",34.72792184352875,BRANCH,BRANCH
4,"[398,0]","[416,13]",22.97056245803833,TIP,BRANCH
5,"[416,13]","[400,29]",22.38477599620819,BRANCH,BRANCH
6,"[452,19]","[454,19]",1.0,BRANCH,BRANCH
7,"[452,19]","[465,37]",22.97056245803833,BRANCH,BRANCH
8,"[454,19]","[455,21]",2.8284270763397217,BRANCH,PATH
9,"[510,49]","[478,19]",50.455843687057495,TIP,BRANCH
10,"[478,19]","[467,31]",15.727921843528748,BRANCH,BRANCH
11,"[461,24]","[459,24]",1.4142135381698608,BRANCH,PATH
12,"[461,24]","[462,26]",2.414213538169861,BRANCH,BRANCH
13,"[461,24]","[462,26]",1.0,BRANCH,BRANCH
14,"[462,26]","[467,31]",5.656854152679443,BRANCH,BRANCH
15,"[340,26]","[340,29]",2.0,TIP,BRANCH
16,"[364,41]","[340,29]",27.97056245803833,TIP,BRANCH
17,"[340,29]","[327,39]",15.727921843528748,BRANCH,BRANCH
18,"[400,29]","[410,64]",38.97056245803833,BRANCH,BRANCH
19,"[382,2]","[400,29]",34.21320307254791,TIP,BRANCH
20,"[467,31]","[465,37]",5.828427076339722,BRANCH,BRANCH
21,"[465,37]","[465,50]",12.0,BRANCH,BRANCH
22,"[339,2]","[327,39]",45.79898953437805,TIP,BRANCH
23,"[327,39]","[326,47]",7.414213538169861,BRANCH,BRANCH
24,"[109,35]","[107,41]",5.828427076339722,TIP,BRANCH
25,"[107,41]","[92,43]",14.828427076339722,BRANCH,BRANCH
26,"[114,48]","[107,41]",8.485281229019165,TIP,BRANCH
27,"[271,29]","[284,41]",20.727921843528748,TIP,BRANCH
28,"[297,44]","[284,41]",13.242640614509583,TIP,BRANCH
29,"[264,51]","[284,41]",22.727921843528748,TIP,BRANCH
30,"[67,3]","[92,43]",61.79898953437805,TIP,BRANCH
31,"[87,97]","[92,43]",60.041630148887634,TIP,BRANCH
32,"[312,54]","[326,47]",15.899494767189026,TIP,BRANCH
33,"[335,53]","[326,47]",10.071067690849304,TIP,BRANCH
34,"[428,47]","[465,50]",37.24264061450958,BRANCH,BRANCH
35,"[427,45]","[428,47]",1.0,TIP,BRANCH
36,"[428,47]","[412,64]",22.79898953437805,BRANCH,BRANCH
37,"[465,50]","[468,67]",17.242640614509583,BRANCH,BRANCH
38,"[410,64]","[412,64]",1.0,BRANCH,BRANCH
39,"[346,75]","[410,64]",68.79898953437805,TIP,BRANCH
40,"[412,64]","[423,87]",26.55634891986847,BRANCH,BRANCH
41,"[468,67]","[498,83]",55.62741661071777,BRANCH,BRANCH
42,"[468,67]","[468,76]",8.0,BRANCH,BRANCH
43,"[468,76]","[465,88]",11.828427076339722,BRANCH,BRANCH
44,"[468,76]","[498,83]",31.485281229019165,BRANCH,BRANCH
45,"[498,83]","[498,90]",6.0,BRANCH,BRANCH
46,"[423,87]","[465,88]",42.24264061450958,BRANCH,BRANCH
47,"[423,87]","[422,102]",14.41421353816986,BRANCH,BRANCH
48,"[465,88]","[472,116]",30.485281229019165,BRANCH,BRANCH
49,"[509,100]","[498,90]",14.142135381698608,TIP,BRANCH
50,"[498,90]","[472,116]",37.5269113779068,BRANCH,BRANCH
51,"[422,102]","[472,129]",63.012192606925964,BRANCH,BRANCH
52,"[422,102]","[405,115]",21.97056245803833,BRANCH,BRANCH
53,"[405,115]","[382,125]",26.14213538169861,BRANCH,BRANCH
54,"[401,133]","[405,115]",21.313708305358887,TIP,BRANCH
55,"[472,116]","[472,129]",12.0,BRANCH,BRANCH
56,"[45,0]","[22,118]",152.42640614509583,TIP,BRANCH
57,"[22,118]","[89,151]",81.66904675960541,BRANCH,BRANCH
58,"[2,162]","[22,118]",53.79898953437805,TIP,BRANCH
59,"[268,116]","[330,119]",65.31370830535889,TIP,BRANCH
60,"[330,119]","[382,125]",58.21320307254791,BRANCH,BRANCH
61,"[330,119]","[326,143]",24.656854152679443,BRANCH,BRANCH
62,"[382,125]","[372,147]",24.727921843528748,BRANCH,BRANCH
63,"[472,129]","[481,143]",16.313708305358887,BRANCH,BRANCH
64,"[271,134]","[261,141]",12.485281229019165,TIP,BRANCH
65,"[250,141]","[261,141]",10.0,TIP,BRANCH
66,"[288,159]","[261,141]",42.38477599620819,TIP,BRANCH
67,"[302,158]","[326,143]",31.79898953437805,TIP,BRANCH
68,"[326,143]","[338,159]",19.55634891986847,BRANCH,BRANCH
69,"[509,120]","[481,143]",37.11269783973694,TIP,BRANCH
70,"[481,143]","[481,154]",10.0,BRANCH,BRANCH
71,"[372,147]","[338,159]",37.97056245803833,BRANCH,BRANCH
72,"[380,167]","[372,147]",21.899494767189026,TIP,BRANCH
73,"[85,196]","[89,151]",46.485281229019165,TIP,BRANCH
74,"[481,154]","[495,175]",26.38477599620819,BRANCH,BRANCH
75,"[481,154]","[454,206]",64.5269113779068,BRANCH,BRANCH
76,"[440,155]","[431,156]",8.41421353816986,TIP,BRANCH
77,"[431,156]","[402,186]",49.455843687057495,BRANCH,BRANCH
78,"[431,156]","[420,196]",43.55634891986847,BRANCH,BRANCH
79,"[338,159]","[336,172]",12.828427076339722,BRANCH,BRANCH
80,"[336,172]","[322,203]",44.485281229019165,BRANCH,BRANCH
81,"[346,189]","[336,172]",19.727921843528748,TIP,BRANCH
82,"[493,212]","[495,175]",44.041630148887634,TIP,BRANCH
83,"[495,175]","[463,209]",47.426406145095825,BRANCH,BRANCH
84,"[402,186]","[387,194]",18.485281229019165,BRANCH,BRANCH
85,"[402,186]","[420,196]",20.727921843528748,BRANCH,BRANCH
86,"[387,194]","[339,218]",57.11269783973694,BRANCH,BRANCH
87,"[390,201]","[387,194]",6.828427076339722,TIP,BRANCH
88,"[420,196]","[422,217]",20.82842707633972,BRANCH,BRANCH
89,"[296,218]","[322,203]",31.38477599620819,TIP,BRANCH
