vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
1.4225006103515625,67,219,209,4075.5974377393723,19.500466209279292

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[13,0]","[2,3]",11.242640614509583,TIP,BRANCH
2,"[0,12]","[2,3]",8.828427076339722,TIP,BRANCH
3,"[1,1]","[2,3]",1.0,TIP,BRANCH
4,"[112,1]","[129,4]",17.242640614509583,TIP,BRANCH
5,"[129,4]","[161,37]",47.5979790687561,BRANCH,BRANCH
6,"[133,0]","[129,4]",4.2426406145095825,TIP,BRANCH
7,"[82,1]","[81,9]",7.414213538169861,TIP,BRANCH
8,"[100,24]","[81,9]",24.213203072547913,TIP,BRANCH
9,"[81,9]","[57,24]",31.55634891986847,BRANCH,BRANCH
10,"[33,17]","[57,24]",27.55634891986847,TIP,BRANCH
11,"[44,57]","[57,24]",45.455843687057495,TIP,BRANCH
12,"[1,25]","[2,28]",2.414213538169861,TIP,BRANCH
13,"[2,28]","[10,39]",14.485281229019165,BRANCH,BRANCH
14,"[0,31]","[2,28]",2.414213538169861,TIP,BRANCH
15,"[161,37]","[173,47]",16.313708305358887,BRANCH,BRANCH
16,"[158,42]","[161,37]",5.2426406145095825,TIP,BRANCH
17,"[10,39]","[14,45]",7.2426406145095825,BRANCH,BRANCH
18,"[4,42]","[10,39]",6.2426406145095825,TIP,BRANCH
19,"[33,50]","[14,45]",20.071067690849304,TIP,BRANCH
20,"[14,45]","[7,62]",18.485281229019165,BRANCH,BRANCH
21,"[208,43]","[203,46]",5.2426406145095825,TIP,BRANCH
22,"[203,46]","[202,51]",4.414213538169861,BRANCH,BRANCH
23,"[198,33]","[203,46]",13.656854152679443,TIP,BRANCH
24,"[173,47]","[187,51]",14.656854152679443,BRANCH,BRANCH
25,"[173,47]","[158,93]",50.79898953437805,BRANCH,BRANCH
26,"[85,52]","[100,48]",16.071067690849304,TIP,BRANCH
27,"[143,34]","[100,48]",47.38477599620819,TIP,BRANCH
28,"[100,48]","[44,72]",65.69848430156708,BRANCH,BRANCH
29,"[189,56]","[187,51]",4.828427076339722,TIP,BRANCH
30,"[187,51]","[202,51]",14.41421353816986,BRANCH,BRANCH
31,"[202,57]","[202,51]",5.0,TIP,BRANCH
32,"[0,64]","[7,62]",6.828427076339722,TIP,BRANCH
33,"[20,96]","[7,62]",45.69848430156708,TIP,BRANCH
34,"[246,54]","[243,64]",10.242640614509583,TIP,BRANCH
35,"[243,64]","[202,68]",42.485281229019165,BRANCH,BRANCH
36,"[247,66]","[243,64]",4.414213538169861,TIP,BRANCH
37,"[124,58]","[127,65]",7.2426406145095825,TIP,BRANCH
38,"[147,53]","[127,65]",27.14213538169861,TIP,BRANCH
39,"[127,65]","[80,91]",60.28427076339722,BRANCH,BRANCH
40,"[181,101]","[202,68]",44.21320307254791,TIP,BRANCH
41,"[214,96]","[202,68]",32.55634891986847,TIP,BRANCH
42,"[36,71]","[44,72]",7.414213538169861,TIP,BRANCH
43,"[58,78]","[44,72]",16.656854152679443,TIP,BRANCH
44,"[97,102]","[80,91]",20.55634891986847,TIP,BRANCH
45,"[80,91]","[72,109]",19.899494767189026,BRANCH,BRANCH
46,"[158,93]","[142,113]",26.213203072547913,BRANCH,BRANCH
47,"[160,94]","[158,93]",1.0,TIP,BRANCH
48,"[313,82]","[311,93]",10.828427076339722,TIP,BRANCH
49,"[323,94]","[311,93]",11.41421353816986,TIP,BRANCH
50,"[311,93]","[296,100]",16.899494767189026,BRANCH,BRANCH
51,"[358,96]","[358,98]",1.0,TIP,BRANCH
