vaf(%),branch points count,tip point count,vein count,total vein length,average vein length
2.6424407958984375,150,145,295,7693.675980806351,26.080257562055426

id,"p1.x, p1.y","p2.x, p2.y",length,p1_type,p2_type
1,"[242,4]","[207,16]",38.97056245803833,BRANCH,BRANCH
2,"[245,2]","[242,4]",2.414213538169861,TIP,BRANCH
3,"[243,7]","[242,4]",2.0,TIP,BRANCH
4,"[137,10]","[80,52]",96.42640614509583,BRANCH,BRANCH
5,"[137,10]","[207,16]",86.01219260692596,BRANCH,BRANCH
6,"[133,14]","[137,10]",5.2426406145095825,TIP,BRANCH
7,"[3,31]","[52,15]",70.62741661071777,TIP,BRANCH
8,"[52,15]","[53,22]",6.414213538169861,BRANCH,BRANCH
9,"[68,3]","[52,15]",19.55634891986847,TIP,BRANCH
10,"[207,23]","[207,16]",6.828427076339722,TIP,BRANCH
11,"[347,1]","[345,16]",14.828427076339722,TIP,BRANCH
12,"[345,16]","[298,34]",53.041630148887634,BRANCH,BRANCH
13,"[345,16]","[368,28]",27.14213538169861,BRANCH,BRANCH
14,"[423,21]","[469,24]",51.21320307254791,BRANCH,BRANCH
15,"[423,21]","[418,55]",35.071067690849304,BRANCH,BRANCH
16,"[388,15]","[423,21]",43.041630148887634,TIP,BRANCH
17,"[36,38]","[53,22]",24.38477599620819,TIP,BRANCH
18,"[53,22]","[61,39]",18.899494767189026,BRANCH,BRANCH
19,"[469,24]","[487,81]",69.31370830535889,BRANCH,BRANCH
20,"[469,24]","[438,60]",47.426406145095825,BRANCH,BRANCH
21,"[382,38]","[368,28]",18.899494767189026,TIP,BRANCH
22,"[368,28]","[364,67]",45.041630148887634,BRANCH,BRANCH
23,"[298,34]","[301,45]",55.62741661071777,BRANCH,BRANCH
24,"[298,34]","[301,45]",10.828427076339722,BRANCH,BRANCH
25,"[61,39]","[80,52]",23.38477599620819,BRANCH,BRANCH
26,"[61,39]","[37,62]",33.69848430156708,BRANCH,BRANCH
27,"[243,22]","[238,46]",25.071067690849304,TIP,BRANCH
28,"[259,83]","[238,46]",45.870057225227356,TIP,BRANCH
29,"[235,46]","[238,46]",2.0,TIP,BRANCH
30,"[80,52]","[80,58]",5.0,BRANCH,BRANCH
31,"[20,53]","[7,56]",13.242640614509583,BRANCH,BRANCH
32,"[21,47]","[20,53]",5.0,TIP,BRANCH
33,"[20,53]","[37,62]",19.313708305358887,BRANCH,BRANCH
34,"[418,55]","[438,60]",21.071067690849304,BRANCH,BRANCH
35,"[418,55]","[394,61]",25.485281229019165,BRANCH,BRANCH
36,"[3,50]","[7,56]",6.656854152679443,TIP,BRANCH
37,"[1,68]","[7,56]",13.485281229019165,TIP,BRANCH
38,"[151,78]","[80,58]",83.01219260692596,TIP,BRANCH
39,"[80,58]","[46,85]",47.11269783973694,BRANCH,BRANCH
40,"[438,60]","[448,81]",24.14213538169861,BRANCH,BRANCH
41,"[384,47]","[394,61]",17.727921843528748,TIP,BRANCH
42,"[394,61]","[394,64]",2.0,BRANCH,BRANCH
43,"[37,62]","[46,85]",25.727921843528748,BRANCH,BRANCH
44,"[394,64]","[366,67]",28.242640614509583,BRANCH,BRANCH
45,"[394,64]","[402,84]",21.899494767189026,BRANCH,BRANCH
46,"[364,67]","[366,67]",1.0,BRANCH,BRANCH
47,"[339,74]","[364,67]",26.899494767189026,TIP,BRANCH
48,"[366,67]","[385,99]",39.455843687057495,BRANCH,BRANCH
49,"[448,81]","[452,82]",3.414213538169861,BRANCH,BRANCH
50,"[448,81]","[407,85]",42.899494767189026,BRANCH,BRANCH
51,"[487,81]","[452,82]",34.0,BRANCH,BRANCH
52,"[487,81]","[481,145]",67.89949476718903,BRANCH,BRANCH
53,"[452,82]","[435,129]",52.62741661071777,BRANCH,BRANCH
54,"[402,84]","[407,85]",4.414213538169861,BRANCH,BRANCH
55,"[402,84]","[385,99]",22.79898953437805,BRANCH,BRANCH
56,"[46,85]","[16,116]",44.76955199241638,BRANCH,BRANCH
57,"[407,85]","[435,129]",55.18376553058624,BRANCH,BRANCH
58,"[385,99]","[385,105]",5.0,BRANCH,BRANCH
59,"[385,105]","[362,119]",31.313708305358887,BRANCH,BRANCH
60,"[385,105]","[387,120]",14.41421353816986,BRANCH,BRANCH
61,"[5,105]","[12,116]",12.899494767189026,TIP,BRANCH
62,"[12,116]","[16,116]",3.0,BRANCH,BRANCH
63,"[1,130]","[12,116]",17.14213538169861,TIP,BRANCH
64,"[16,116]","[59,147]",54.426406145095825,BRANCH,BRANCH
65,"[306,117]","[362,119]",60.79898953437805,TIP,BRANCH
66,"[362,119]","[370,130]",12.899494767189026,BRANCH,BRANCH
